"Gene","Bead","Sup","Enrichment","P"
"Rapgefl1",44,36.19,0.32," 5.9e-06"
"Rbm28",98.85,79.4,0.32," 3.6e-12"
"Dpm2",64.9,52.32,0.32," 2.1e-09"
"Coil",49.47,39.59,0.32," 1.4e-06"
"Arhgef2",43.21,34.06,0.32," 8.1e-04"
"Slc9a7",112.52,91.67,0.32," 9.1e-09"
"Faxc",48.34,39.36,0.32," 4.5e-04"
"Memo1",103.57,82.21,0.32," 5.0e-07"
"Sertad4",11.6,9.13,0.32," 3.4e-02"
"Ola1",131.99,105.84,0.32," 1.4e-10"
"Cep44",37.62,29.52,0.32," 1.7e-06"
"Lyplal1",20.57,16.9,0.32," 3.4e-04"
"Dym",126.7,101.8,0.32," 1.3e-10"
"Fam118b",39.53,32.05,0.32," 2.2e-06"
"Ptpn5",128.24,103.2,0.32," 5.1e-12"
"Sprn",11.65,9.43,0.32," 2.7e-02"
"Lztfl1",105.65,84.47,0.32," 3.8e-11"
"Zfp398",135.73,109.16,0.32," 2.5e-14"
"Sfxn1",94.87,76.71,0.32," 4.6e-13"
"Nup205",51.05,40.44,0.32," 2.8e-07"
"Gas6",94.35,78.25,0.32," 2.1e-05"
"9930104L06Rik",21.8,17.31,0.32," 4.0e-03"
"Bivm",28.66,22.8,0.32," 4.4e-05"
"Zfp810",50.25,40.32,0.32," 9.1e-07"
"Map1b",761.64,614.94,0.32," 1.7e-08"
"Dnajb4",112.22,90.63,0.32," 1.3e-09"
"Rbm10",69.15,56.29,0.32," 1.1e-09"
"Shc2",73.95,59.45,0.32," 2.5e-10"
"Cars",40.73,32.26,0.32," 3.0e-06"
"Taf4b",11.86,9.63,0.32," 8.4e-03"
"Slc4a7",74.47,60.62,0.32," 5.3e-07"
"Bin3",25.9,20.74,0.32," 8.0e-05"
"Iffo2",14.22,11.72,0.32," 6.6e-03"
"Fcf1",44.22,34.64,0.32," 1.1e-05"
"Nsdhl",23.28,18.68,0.32," 1.5e-03"
"Fam110b",88.83,71.05,0.32," 8.4e-05"
"Plk4",14.67,11.63,0.32," 7.5e-03"
"Cebpz",57.83,46.1,0.32," 1.1e-06"
"Ube2o",102.12,82.17,0.32," 3.7e-07"
"Dot1l",70.72,56.86,0.32," 2.3e-07"
"Nol4",296.53,237.89,0.32," 2.7e-06"
"Rnpepl1",46.19,36.53,0.32," 7.6e-07"
"Cep89",51.58,40.99,0.32," 2.0e-08"
"Setdb1",99.49,79.74,0.32," 8.0e-09"
"Dlgap4",131.06,105.75,0.32," 1.7e-10"
"Wrnip1",29.81,24.28,0.31," 4.5e-04"
"Tnrc6c",450.8,366.55,0.31," 5.1e-11"
"Peg3",410.06,320.93,0.31," 8.4e-07"
"Soga3",190.29,153.22,0.31," 3.5e-13"
"C2cd5",219.6,179.2,0.31," 4.0e-08"
"Prkci",27.09,22.01,0.31," 4.7e-04"
"Strbp",1116.28,903.01,0.31," 1.8e-14"
"Kif13a",119.06,96.21,0.31," 1.5e-05"
"Atad5",36.46,29.09,0.31," 4.9e-04"
"Lrrc19",53.06,43.41,0.31," 3.0e-07"
"Borcs5",48.08,39.2,0.31," 5.2e-05"
"Gnptg",134.37,108.41,0.31," 1.7e-09"
"Tmem214",71.35,58.05,0.31," 3.9e-09"
"Slc38a7",37.73,30.59,0.31," 2.1e-06"
"Rit2",425.3,342.37,0.31," 3.3e-08"
"Katna1",23.78,19.13,0.31," 2.5e-04"
"Specc1",191.07,155.06,0.31," 1.0e-03"
"Sec22a",71.29,57.17,0.31," 9.3e-09"
"Map2k2",144.61,115.51,0.31," 3.2e-12"
"Fmnl1",18.56,14.6,0.31," 7.1e-03"
"Cfap44",55.32,44.83,0.31," 2.8e-02"
"Casc4",239.27,193.44,0.31," 4.7e-13"
"Dtwd1",17.28,14.04,0.31," 8.4e-03"
"Dlg4",146.28,118.14,0.31," 2.0e-10"
"Larp7",23.31,18.75,0.31," 4.9e-03"
"Ubap2",95.56,76.25,0.31," 2.3e-06"
"C030047K22Rik",14.22,11.77,0.31," 1.8e-02"
"Pi4ka",298.2,241.67,0.31," 2.6e-12"
"Dpf1",37.13,30.17,0.31," 9.7e-06"
"Rpia",27.14,21.72,0.31," 2.6e-04"
"Srek1",293.51,238.6,0.31," 3.3e-11"
"Ankrd24",166.36,135.73,0.31," 4.6e-07"
"Ercc1",18.35,15.34,0.31," 3.1e-03"
"Faf1",250.11,202.79,0.31," 3.3e-12"
"Mpp5",85.62,68.73,0.31," 3.1e-09"
"Gclc",83.01,67.1,0.31," 1.0e-09"
"Ttc8",207.02,167.65,0.31," 1.0e-16"
"Slc22a14",43.77,35.25,0.31," 1.9e-04"
"Nup85",23.96,19.72,0.31," 2.7e-04"
"Tbc1d22bos",17.1,13.42,0.31," 4.6e-03"
"Fcho1",55.18,44.18,0.31," 5.8e-04"
"Cnnm2",103.85,84.99,0.31," 2.2e-09"
"Wrap73",32.42,26.63,0.31," 4.4e-05"
"Tmem229b",30.71,25.37,0.31," 3.9e-04"
"Myt1",44.7,36.64,0.31," 5.5e-05"
"Wdr19",27.85,22.5,0.31," 9.5e-05"
"Adam15",62.04,49.16,0.31," 7.0e-07"
"Stx17",45.78,37.05,0.31," 3.6e-06"
"Tnfrsf21",74.46,60.02,0.31," 1.8e-05"
"C030034I22Rik",12.36,9.75,0.31," 2.2e-02"
"Akap1",27.14,21.94,0.31," 3.0e-04"
"Ptprm",331.77,268.74,0.31," 7.5e-08"
"Fam78b",32.32,26.39,0.31," 3.9e-03"
"D830036C21Rik",9.35,7.51,0.31," 3.0e-02"
"Galc",44.15,35.91,0.31," 1.7e-04"
"Fgf20",17.23,14.18,0.31," 5.2e-03"
"Zmym3",55.31,44.3,0.31," 2.9e-06"
"Itpk1",41.12,33.27,0.31," 2.5e-04"
"Tmem206",25.19,20.35,0.31," 8.7e-04"
"Hccs",30.14,24.86,0.31," 4.8e-03"
"Asxl1",174.53,141.7,0.31," 4.4e-14"
"Tsen54",14.19,11.75,0.31," 5.3e-03"
"Hdgfl3",162.19,132.23,0.31," 2.0e-10"
"Taf2",46.42,37.61,0.31," 3.9e-05"
"Atp13a1",40.33,32.24,0.31," 8.0e-06"
"Snrnp48",171.37,137.82,0.31," 6.9e-11"
"Zfp950",151.49,123.14,0.31," 4.4e-13"
"Tasp1",143.91,117.65,0.31," 3.8e-08"
"Rhobtb2",60.45,49.16,0.31," 1.2e-06"
"Hectd4",233.63,189.75,0.31," 1.1e-16"
"Kdm7a",67.63,54.43,0.31," 5.4e-08"
"Cox10",40.86,33.41,0.31," 1.1e-04"
"Snph",135.89,112.25,0.31," 3.3e-07"
"Tbc1d2b",34.09,29.24,0.31," 1.3e-02"
"Wnk2",187.26,153.83,0.31," 4.7e-06"
"Dcp1b",56.21,44.87,0.31," 2.0e-08"
"Gpr85",51.14,42.21,0.31," 1.4e-05"
"Atg16l1",99.79,80.69,0.31," 2.1e-08"
"Tex9",52.23,41.83,0.31," 7.6e-05"
"Srrm1",262.16,208.76,0.31," 1.2e-07"
"Anks3",107.42,88.08,0.31," 4.1e-09"
"1110051M20Rik",335.12,272.58,0.31," 9.6e-17"
"Miga2",82.08,67.26,0.31," 3.8e-06"
"Spns1",56.4,45.63,0.31," 1.5e-07"
"Tmem175",151.95,124.16,0.31," 1.1e-08"
"Cul9",97.64,79.51,0.3," 6.5e-09"
"Vps37c",19.72,15.95,0.3," 1.4e-03"
"Itgbl1",38.61,31.99,0.3," 5.5e-03"
"Zranb3",25.84,20.77,0.3," 3.3e-03"
"Adamts2",27.28,22.02,0.3," 1.0e-03"
"Lrpprc",92.69,75.8,0.3," 4.2e-10"
"Ap4s1",87.83,71.73,0.3," 1.5e-08"
"Rac3",73.09,60.64,0.3," 1.4e-04"
"Ece2",15.7,12.23,0.3," 3.0e-02"
"Ddx51",9.28,7.58,0.3," 2.5e-02"
"Upf1",34.47,27.64,0.3," 1.5e-03"
"Pcsk7",88.5,72,0.3," 2.0e-06"
"Grm4",13.95,11.37,0.3," 5.7e-03"
"Nop56",127.84,102.88,0.3," 4.9e-12"
"Atxn7l1",157.94,127.41,0.3," 4.6e-13"
"Fbf1",33.46,27.43,0.3," 6.9e-05"
"Mgat3",55.05,44.48,0.3," 8.6e-07"
"L3mbtl3",102.1,83.03,0.3," 7.1e-09"
"Man1a2",127.5,103.47,0.3," 3.0e-10"
"Luc7l2",698.31,572,0.3," 2.2e-08"
"H2afy2",37.67,30.96,0.3," 4.8e-04"
"Dgke",58.06,46.64,0.3," 5.0e-04"
"Kmt5a",39.39,31.23,0.3," 6.1e-05"
"Med27",75.24,61.46,0.3," 2.2e-09"
"Ppp4r1",83.68,67.47,0.3," 4.9e-06"
"Sestd1",70.03,57.26,0.3," 4.1e-05"
"Cdk14",271.9,219.34,0.3," 1.2e-04"
"Tars2",31.89,25.99,0.3," 3.3e-05"
"Slc25a19",19.39,15.65,0.3," 1.8e-03"
"Hspbp1",37.03,30.77,0.3," 8.8e-03"
"Dtnbos",99.74,79.37,0.3," 4.3e-06"
"Magel2",44.02,35.62,0.3," 2.3e-04"
"5330417C22Rik",179.37,145.89,0.3," 1.1e-06"
"Dtnb",288.2,237.47,0.3," 4.3e-09"
"Cdk5rap1",29.17,23.58,0.3," 1.0e-04"
"Cdkl1",73.35,60.2,0.3," 3.9e-07"
"Fyn",196.39,159.66,0.3," 1.8e-09"
"Gnpat",54.11,43.28,0.3," 5.1e-06"
"Arfgap1",102.32,83.22,0.3," 2.3e-12"
"Ttc26",37.94,31.17,0.3," 1.4e-05"
"Smyd2",44.56,36.53,0.3," 3.5e-05"
"Prr14l",71.1,56.71,0.3," 9.5e-07"
"Ipmk",33.9,27.72,0.3," 3.0e-05"
"Tjp1",444.25,364.21,0.3," 4.2e-10"
"Phlpp2",122.87,99.93,0.3," 8.4e-06"
"Pstk",54.54,44.37,0.3," 3.0e-07"
"Lancl1",115.68,94.29,0.3," 1.2e-10"
"Zfp668",22.43,18.33,0.3," 3.9e-04"
"Psmf1",27.04,22.11,0.3," 2.8e-03"
"Apex2",220.52,181.54,0.3," 1.2e-08"
"Faap100",28.47,22.32,0.3," 1.3e-03"
"Disp1",35.22,29.01,0.3," 9.2e-05"
"Osbpl10",66.05,54.22,0.3," 1.7e-04"
"Tubgcp3",47.51,38.86,0.3," 1.8e-06"
"Gramd2",12.09,10.2,0.3," 1.9e-02"
"0610010F05Rik",135.73,111.8,0.3," 1.1e-11"
"Dcaf13",27.79,22.81,0.3," 1.0e-04"
"Slc6a20b",13.15,10.69,0.3," 3.9e-02"
"Pnpla6",47.74,38.32,0.3," 1.1e-06"
"Atxn2l",153.31,125.06,0.3," 1.2e-11"
"Nab1",19.08,15.43,0.3," 4.0e-03"
"Mpnd",23.1,19.07,0.3," 1.9e-03"
"Mios",46.08,37.48,0.3," 7.8e-04"
"Vps53",72.92,59.48,0.3," 1.1e-09"
"Fam241b",35.23,28.52,0.3," 2.9e-04"
"4930556N13Rik",30.79,26.07,0.3," 3.9e-04"
"Ntmt1",62.13,51.64,0.3," 1.0e-06"
"Srsf12",31.26,25.73,0.3," 6.5e-04"
"Dcp1a",54.52,44.26,0.3," 3.0e-06"
"St3gal3",146.52,119.41,0.3," 1.1e-08"
"Usp33",153.67,126.18,0.3," 5.2e-11"
"Tmed8",41.49,33.25,0.3," 1.1e-04"
"Stk25",88.35,72.34,0.3," 4.5e-11"
"AI504432",21.84,17.97,0.3," 2.7e-03"
"Phlda1",13.97,11.59,0.3," 8.9e-03"
"Thoc5",29.4,24.53,0.3," 1.0e-04"
"Mns1",40.69,33.33,0.3," 9.0e-06"
"Osbpl2",68.07,56.4,0.3," 2.0e-09"
"Mfsd10",48.33,39.61,0.3," 1.8e-05"
"Nrde2",14.02,11.4,0.3," 1.9e-02"
"Traf3",188.98,155.06,0.29," 1.5e-08"
"Ralgapb",117.74,96.64,0.29," 4.8e-12"
"Dcaf1",97.62,79.1,0.29," 2.2e-09"
"Zfp654",98.76,81.41,0.29," 2.9e-07"
"Gucy1b1",67.84,55.34,0.29," 2.5e-06"
"Zfp583",14.84,12.24,0.29," 1.0e-02"
"Phtf2",85.49,69.98,0.29," 4.6e-09"
"Fyttd1",134.74,110.12,0.29," 1.1e-14"
"Lemd3",61.44,50.22,0.29," 1.1e-07"
"Slc7a4",25.41,22.66,0.29," 1.6e-02"
"Hinfp",22.27,17.61,0.29," 2.7e-03"
"Usp13",73.83,61.11,0.29," 3.8e-07"
"Ppan",23.41,18.77,0.29," 1.9e-03"
"Numbl",36.5,30.07,0.29," 2.3e-05"
"1810055G02Rik",10.28,8.18,0.29," 3.3e-02"
"Stk24",53.17,43.03,0.29," 9.4e-05"
"Inpp4b",476.28,388.27,0.29," 1.3e-04"
"Trim35",246.9,198.92,0.29," 6.1e-13"
"Pgm2l1",77.77,63.75,0.29," 2.4e-05"
"Pgam5",68.2,56.41,0.29," 7.6e-09"
"Prpf3",43.45,34.83,0.29," 3.6e-04"
"Sppl2b",42.17,34.36,0.29," 6.2e-05"
"Odf2",233.17,188.9,0.29," 1.4e-17"
"Mettl17",40.9,32.9,0.29," 5.9e-04"
"Gin1",47.95,39.09,0.29," 3.8e-06"
"Zfp786",10.23,8.39,0.29," 3.6e-02"
"Zc3h13",118.7,97.16,0.29," 1.1e-09"
"Rabl6",223.27,182.09,0.29," 5.2e-13"
"Pnldc1",13.36,10.49,0.29," 1.2e-02"
"Sox11",61.17,49.9,0.29," 4.9e-05"
"Ttc5",68.37,56.26,0.29," 7.6e-07"
"Rapgef6",283.99,233.89,0.29," 1.9e-07"
"Kat6b",160.82,131.68,0.29," 2.5e-13"
"Iqcm",15.12,12.42,0.29," 1.8e-02"
"Pde4dip",363.23,298.53,0.29," 1.3e-10"
"Zik1",9.48,7.83,0.29," 4.8e-02"
"Tmtc1",117.01,96.72,0.29," 5.5e-06"
"Mmab",26.06,21.41,0.29," 1.3e-03"
"Etnk1",244.78,200.6,0.29," 1.7e-08"
"Myo1c",28.02,22.47,0.29," 1.1e-03"
"Zfp157",67.82,56.05,0.29," 6.1e-06"
"Stk32c",53.56,44.78,0.29," 4.2e-04"
"Dgat1",87.95,71.83,0.29," 1.9e-06"
"Vezt",152.14,125.17,0.29," 1.7e-11"
"Tex14",17.75,14.14,0.29," 2.1e-02"
"Scap",62.09,50.44,0.29," 3.2e-08"
"Iqsec3",85.82,70.94,0.29," 3.0e-04"
"Esrrg",208.84,171.55,0.29," 5.2e-04"
"Cfap46",140.1,119.67,0.29," 3.2e-02"
"Ralyl",1181.38,979.64,0.29," 2.0e-04"
"Kat2a",27.19,21.72,0.29," 4.6e-03"
"Fndc3b",122.27,100.26,0.29," 4.0e-07"
"Psd3",201.99,165.34,0.29," 6.8e-18"
"Ocrl",161.14,132.07,0.29," 1.9e-06"
"Usp20",106.15,87.5,0.29," 3.1e-08"
"Tfdp1",56.62,47.08,0.29," 6.9e-05"
"Zmiz1os1",29.72,25.15,0.29," 5.1e-03"
"Kri1",39.7,31.45,0.29," 7.3e-05"
"Ell",63.21,51.49,0.29," 6.6e-07"
"Rsad1",23.33,19.79,0.29," 2.0e-03"
"Pgap1",96.94,79.65,0.29," 1.9e-05"
"Agtpbp1",90.44,74.2,0.29," 3.3e-06"
"Abi2",194.86,160.57,0.29," 2.2e-08"
"Dus3l",49.8,39.53,0.29," 3.9e-04"
"Fgf22",17.14,14.47,0.29," 1.4e-02"
"Abcc10",35.41,28.78,0.29," 1.2e-04"
"Gpatch1",76.95,63.99,0.29," 6.0e-07"
"Dhx30",259.15,212.12,0.29," 6.1e-18"
"Dynlt1c",32.84,26.48,0.29," 2.2e-03"
"Mtf2",160.76,132.37,0.29," 2.1e-06"
"Prdm10",96.03,79.18,0.29," 5.3e-06"
"Mcu",139.07,113.8,0.29," 2.2e-06"
"Pex1",47.99,40.11,0.29," 4.9e-06"
"Traf3ip1",40.85,33.68,0.29," 1.6e-03"
"Lgr4",69.36,56.27,0.29," 4.8e-05"
"Wdr37",102.57,83.86,0.29," 7.2e-07"
"Dlgap1",1213.31,998.09,0.29," 3.9e-13"
"Dbndd2",45.69,36.66,0.29," 2.8e-04"
"Tpra1",38.01,30.69,0.29," 3.7e-05"
"Rab11fip4",112.09,92.03,0.29," 5.1e-11"
"D130017N08Rik",15.2,12.34,0.29," 2.7e-02"
"Slc16a7",67.35,56.08,0.29," 3.9e-06"
"Zranb2",291.06,240.32,0.28," 5.2e-11"
"Cmip",349.04,288.28,0.28," 1.1e-17"
"Bhlhe41",57.38,47.51,0.28," 1.8e-03"
"Zfp445",175.85,143.49,0.28," 4.7e-07"
"Cdan1",28.85,23.87,0.28," 7.9e-04"
"4930593A02Rik",13.61,11.47,0.28," 1.9e-02"
"Orai2",41.24,33.59,0.28," 2.3e-04"
"Uckl1os",61.69,50.42,0.28," 3.6e-05"
"Zmym4",294.06,244.3,0.28," 2.8e-09"
"Tubd1",21.99,17.76,0.28," 1.4e-02"
"L1cam",72.49,59.46,0.28," 1.0e-07"
"Slc25a26",55.59,46.07,0.28," 7.1e-05"
"Mphosph9",79.37,66.23,0.28," 3.0e-04"
"Vps9d1",85.04,69.44,0.28," 1.3e-08"
"Zfp958",23.27,19.39,0.28," 7.3e-04"
"6030458C11Rik",49.8,40.73,0.28," 6.7e-06"
"Crmp1",84.29,69,0.28," 3.2e-04"
"Sf3b3",102.33,84.11,0.28," 4.2e-12"
"Dhx33",17.26,13.92,0.28," 4.2e-03"
"BC017158",13.61,11.07,0.28," 1.5e-02"
"Wdr46",10.49,8.53,0.28," 3.3e-02"
"Tmem201",46.11,37.29,0.28," 1.9e-05"
"Plekhn1",46.63,38.37,0.28," 1.7e-06"
"Akap8",132.33,109.46,0.28," 8.3e-10"
"Arg2",12.58,10.21,0.28," 1.6e-02"
"Ankrd10",78.87,65.03,0.28," 4.3e-07"
"Rad9b",57.25,47.06,0.28," 4.6e-06"
"Ccdc73",51.02,41.21,0.28," 2.5e-04"
"Hivep2",357.82,296.74,0.28," 1.0e-06"
"Smarca4",129.64,106.18,0.28," 2.2e-13"
"Srrt",65.12,53.45,0.28," 1.5e-08"
"Alas2",24.89,20.67,0.28," 1.0e-02"
"Slc52a2",15.16,11.84,0.28," 2.5e-02"
"Elk1",14.13,12.04,0.28," 1.9e-02"
"Psmd14",145.82,119.85,0.28," 2.0e-09"
"Plekhg5",42.27,34.72,0.28," 2.3e-05"
"Tmem74b",8.2,6.72,0.28," 4.8e-02"
"Pnck",157.61,136.75,0.28," 1.2e-04"
"Spaca6",83.36,68.97,0.28," 1.2e-04"
"Rbm45",25.29,20.54,0.28," 2.6e-03"
"Pex26",13.31,10.9,0.28," 2.3e-02"
"Samd12",438.08,364,0.28," 1.5e-07"
"Hcn3",23.74,19.91,0.28," 1.2e-02"
"Amph",199.79,166.02,0.28," 9.0e-08"
"Ttc13",47.36,39.62,0.28," 3.0e-05"
"Cntnap2",2572.98,2169.61,0.28," 7.2e-04"
"Fam168a",341.52,283.22,0.28," 1.5e-17"
"Zc2hc1a",85.96,71.64,0.28," 1.0e-06"
"Lmbr1",119.25,98.45,0.28," 8.4e-10"
"Ice1",76.87,64.13,0.28," 2.6e-04"
"C1galt1",28.49,23.36,0.28," 2.0e-04"
"Dhcr7",34.83,29.55,0.28," 1.2e-03"
"Micu3",178.24,146.44,0.28," 2.2e-08"
"Rev3l",359.12,298.5,0.28," 1.7e-10"
"4933427D14Rik",55.53,45.79,0.28," 3.4e-05"
"2900009J06Rik",11.47,9.44,0.28," 2.5e-02"
"Pnkp",57.95,47.93,0.28," 2.8e-07"
"Arhgap18",153.11,127.46,0.28," 4.6e-06"
"Snx8",37.76,30.62,0.28," 8.4e-04"
"Ralgps1",250.08,208.46,0.28," 1.0e-07"
"D530033B14Rik",20.77,16.72,0.28," 1.0e-02"
"Xrcc4",101.96,83.99,0.28," 5.6e-07"
"Fastkd2",25.07,21.05,0.28," 1.0e-03"
"Prr36",10.73,8.66,0.28," 3.1e-02"
"Ptcd3",67.77,56.73,0.28," 9.6e-08"
"Fhl1",78.05,63.82,0.28," 1.6e-07"
"Snap25",818.07,672.9,0.28," 2.5e-08"
"Chpf2",73.65,61.34,0.28," 1.1e-06"
"Arhgdig",80.48,71.78,0.28," 6.1e-03"
"Rgp1",23.84,19.75,0.28," 1.8e-03"
"Ap3m1",85.91,69.74,0.28," 1.5e-04"
"Pank4",31.08,25.88,0.28," 6.1e-04"
"Stat2",34.12,27.92,0.28," 9.8e-04"
"Nol10",59.86,50.61,0.28," 4.2e-04"
"Pepd",47.17,39.33,0.28," 8.2e-05"
"Pias2",136.07,112,0.28," 1.2e-09"
"Fsd1",89.67,75.25,0.28," 8.2e-08"
"Uevld",51.33,42.89,0.28," 1.6e-04"
"Cage1",27.61,22.84,0.28," 8.5e-04"
"Smg9",36.49,29.44,0.28," 3.4e-04"
"Pank1",44.85,37.28,0.28," 2.1e-05"
"Tmem186",50.52,41.73,0.28," 9.5e-06"
"Wdr60",87.06,71.93,0.28," 1.7e-10"
"Tbc1d19",84.01,69.26,0.28," 4.0e-08"
"Ehmt2",59.27,48.78,0.28," 8.9e-07"
"Rgs7bp",130.14,108.51,0.28," 9.4e-04"
"Rrnad1",119.84,98.03,0.28," 2.4e-08"
"Slc45a1",57.64,48.06,0.28," 3.8e-04"
"Atf1",52.07,43.34,0.28," 3.4e-04"
"Cpeb3",388.8,321.37,0.28," 9.9e-08"
"Adam22",309.69,257.08,0.28," 5.2e-10"
"Mllt6",35.25,29.18,0.28," 3.1e-03"
"Dedd2",11.74,9.74,0.28," 3.5e-02"
"Kif5c",222.66,184.28,0.28," 1.6e-09"
"Rora",1011.41,836.5,0.28," 3.6e-06"
"Dpysl5",86.94,72.46,0.28," 3.4e-04"
"4933408B17Rik",12.24,9.99,0.28," 3.2e-02"
"Baiap3",354.17,292.36,0.28," 1.3e-20"
"Asb13",43.11,35.96,0.28," 4.0e-05"
"Cep295",64.64,54,0.28," 1.6e-05"
"Adam11",56.93,46.18,0.27," 2.5e-03"
"Rarg",17.58,14.64,0.27," 1.4e-02"
"Spats1",20.15,17.1,0.27," 3.7e-03"
"Ackr4",23.77,19.88,0.27," 2.0e-03"
"Tm7sf3",62.8,51.2,0.27," 6.5e-05"
"Nsg2",185.81,152.08,0.27," 4.1e-05"
"Map3k2",105.41,86.86,0.27," 8.0e-09"
"Nsf",360.73,298.98,0.27," 5.7e-15"
"Aff2",169.44,141.32,0.27," 9.5e-06"
"Rrp1b",26.32,21.81,0.27," 1.9e-02"
"Tacc2",71.7,60.02,0.27," 8.8e-07"
"Samd4b",52.77,43.39,0.27," 1.1e-05"
"Ttc3",1197.79,992.19,0.27," 4.1e-10"
"Tbce",129.01,107.55,0.27," 2.2e-08"
"Adat1",56.91,47.46,0.27," 7.7e-06"
"Lin28b",122,102.53,0.27," 3.4e-04"
"Ehbp1l1",30.71,24.53,0.27," 1.1e-02"
"Dclk3",15.89,12.83,0.27," 1.1e-02"
"Stim2",79.19,65.74,0.27," 3.2e-09"
"Upf2",139.95,115.79,0.27," 1.5e-10"
"Cda",19.02,16.19,0.27," 2.1e-02"
"Camsap1",68.94,56.43,0.27," 1.5e-04"
"Nprl3",76.56,62.86,0.27," 1.2e-06"
"Mef2d",77.69,63.55,0.27," 2.2e-05"
"Syncrip",69.29,56.35,0.27," 8.1e-06"
"2310040G07Rik",47.69,39.57,0.27," 1.1e-03"
"Slf1",92.7,77.55,0.27," 3.0e-04"
"Kdm4b",72.24,60.25,0.27," 9.0e-08"
"Tmem245",78.79,64.85,0.27," 4.0e-06"
"Zfp329",94.98,78.81,0.27," 1.1e-07"
"Taok2",37.51,30.86,0.27," 1.0e-04"
"Nfxl1",29.79,24.79,0.27," 1.2e-03"
"Pnmal1",71.43,60.29,0.27," 1.4e-02"
"Cadm3",110.87,92.53,0.27," 3.6e-04"
"Smg1",191.28,159.44,0.27," 1.2e-09"
"Dus4l",23.39,19.04,0.27," 4.9e-03"
"Pxdn",30.91,25.39,0.27," 1.6e-03"
"Ttc7b",127.71,107.08,0.27," 6.5e-07"
"Zfp81",24.68,20.7,0.27," 2.3e-03"
"Lrrc29",86.42,72.36,0.27," 7.4e-05"
"Brca2",17.71,14.37,0.27," 7.0e-03"
"Gid4",61.44,50.35,0.27," 1.4e-05"
"Cux1",207.1,171.69,0.27," 3.5e-10"
"Wdr36",34.17,29.01,0.27," 9.8e-04"
"Asb7",37.75,31.19,0.27," 5.2e-04"
"Bag2",18.23,15.28,0.27," 1.6e-02"
"Dcun1d4",56.41,47.17,0.27," 6.8e-05"
"Oscp1",79.99,66.37,0.27," 2.8e-07"
"Cdc42bpb",92.82,77.33,0.27," 2.9e-08"
"Ubp1",75,62.76,0.27," 5.7e-08"
"Dcaf6",166.12,138.81,0.27," 2.2e-06"
"Itpa",41.63,35.13,0.27," 8.9e-04"
"Prrc2b",163.22,135.77,0.27," 2.0e-12"
"Apba3",18.85,16.02,0.27," 5.1e-03"
"Eml2",142.16,118.5,0.27," 2.2e-12"
"Zfp512b",14.02,11.55,0.27," 2.3e-02"
"Fam227a",55.68,46.81,0.27," 6.3e-05"
"Tmem240",30.86,25.04,0.27," 4.5e-04"
"Bdh1",47.74,40.15,0.27," 2.2e-05"
"Ppm1f",38.9,32.38,0.27," 3.4e-04"
"Fbxl2",150.44,126.52,0.27," 1.3e-05"
"8030462N17Rik",57.7,48.3,0.27," 4.1e-06"
"Cdyl2",96.55,80.72,0.27," 3.1e-06"
"Mars",16.18,13.98,0.27," 4.2e-02"
"Tma16",24.73,19.94,0.27," 1.4e-03"
"Usp15",149.28,124.78,0.27," 9.4e-11"
"Taf4",24.74,20.74,0.27," 8.0e-03"
"Smarca1",74.12,61.06,0.27," 5.7e-04"
"Plk3",13.87,11.21,0.27," 3.3e-02"
"Efr3b",136.33,113.89,0.27," 8.6e-08"
"Ttc27",44.13,37.54,0.27," 8.8e-05"
"Pkn1",73.83,60.21,0.27," 5.3e-05"
"Usp3",61.55,51.13,0.27," 2.2e-05"
"4930595D18Rik",21.81,18.52,0.27," 2.8e-03"
"Magi3",154.19,130.41,0.27," 5.0e-04"
"Dock7",206.54,173.79,0.27," 3.7e-08"
"Klhdc3",31.75,25.77,0.27," 1.2e-03"
"Iws1",73.23,61.34,0.27," 2.1e-07"
"Zfat",48.5,40.52,0.27," 1.2e-05"
"Zfp341",31.41,26.41,0.27," 5.8e-04"
"Vars2",14.43,11.83,0.27," 1.6e-02"
"Tmem38a",67.07,56.46,0.27," 1.3e-06"
"Smarcc1",121.9,101.38,0.27," 5.2e-08"
"Bdp1",87.85,73.12,0.27," 1.7e-05"
"Bcat2",18.91,15.35,0.27," 8.8e-03"
"Napb",109.49,90.4,0.27," 2.7e-08"
"Ccdc86",12.96,10.51,0.27," 4.2e-02"
"Diexf",17.59,14.66,0.27," 9.9e-03"
"Camta1",606.44,504.46,0.26," 1.3e-09"
"Atad3a",51.36,43.29,0.26," 3.9e-05"
"Rab24",120.93,103.24,0.26," 2.6e-08"
"Ephb6",15.7,12.9,0.26," 2.1e-02"
"Adck5",40.44,33.6,0.26," 2.7e-04"
"Txnrd2",23.77,20.15,0.26," 6.1e-03"
"Kbtbd11",35.94,30.23,0.26," 1.7e-02"
"Erlin1",47.48,39.45,0.26," 1.4e-03"
"Syt3",25.85,22.04,0.26," 1.1e-02"
"Ddhd2",208.19,173.96,0.26," 5.2e-08"
"5730480H06Rik",26.88,22.58,0.26," 7.5e-04"
"Trappc11",42,34.81,0.26," 2.2e-05"
"Tmem39b",49.99,40.9,0.26," 1.1e-04"
"Ddx55",88.9,74.67,0.26," 4.2e-06"
"Gria4",983.36,825.34,0.26," 1.3e-07"
"Pakap",13.45,11.32,0.26," 4.0e-02"
"Setd4",63.59,52.79,0.26," 2.6e-04"
