"Gene","Bead","Sup","Enrichment","P"
"Map2k1",545.75,261.87,1.06," 1.1e-26"
"Arf5",160,77.01,1.06," 1.6e-12"
"Ssx2ip",248.28,118.91,1.06," 2.4e-26"
"Lrguk",28.16,13.49,1.06," 4.7e-10"
"Col8a1",7.57,3.62,1.06," 1.2e-04"
"Tcerg1l",55.18,26.5,1.06," 1.2e-15"
"Syt6",121.36,58.23,1.06," 2.3e-21"
"Fkbp5",74.09,35.78,1.06," 1.2e-16"
"Gdpd5",18.54,8.86,1.06," 1.7e-08"
"Lzts1",65.31,31.56,1.06," 2.4e-14"
"Mboat7",357.18,170.47,1.06," 2.0e-25"
"Trmt61a",27.85,13.49,1.06," 9.8e-09"
"Cdh15",8.98,4.42,1.06," 3.9e-04"
"Cdh22",76,36.51,1.06," 1.2e-15"
"Pop5",32.58,15.78,1.05," 3.1e-10"
"Rassf7",3.33,1.6,1.05," 1.2e-02"
"Ctu1",24.14,11.68,1.05," 8.5e-08"
"Rtp1",3.46,1.7,1.05," 1.2e-02"
"Dusp23",4.59,2.23,1.05," 4.5e-03"
"Zfp575",13.28,6.47,1.05," 2.1e-06"
"Fam105a",9.36,4.48,1.05," 3.9e-05"
"Gpr27",50.85,24.65,1.05," 6.7e-15"
"Sh2d5",109.35,53.56,1.04," 2.6e-14"
"Psmd3",218.13,106.52,1.04," 8.1e-15"
"Dlk2",22.72,11.05,1.04," 1.3e-07"
"R3hdm4",77.22,37.55,1.04," 1.0e-16"
"Htr1b",45.58,22.12,1.04," 7.8e-12"
"Acap3",100.54,49.36,1.04," 2.1e-14"
"Rap2a",333.58,162.6,1.04," 5.3e-24"
"Nr2c2ap",4.34,2.11,1.04," 5.0e-03"
"Lcp2",5.1,2.49,1.04," 1.9e-03"
"Armcx6",10.01,4.89,1.04," 2.4e-05"
"Brd3os",57.72,28.26,1.04," 1.2e-12"
"Gm17322",3.68,1.77,1.04," 1.3e-02"
"Camk2b",1412.09,695.36,1.04," 1.2e-18"
"Adgra1",145.97,71.19,1.03," 3.5e-22"
"Cyp46a1",84.81,41.22,1.03," 3.0e-16"
"Cpne8",18.74,9.19,1.03," 1.4e-07"
"1700001L05Rik",13.11,6.49,1.03," 2.8e-06"
"1700037H04Rik",180.86,89.1,1.03," 3.0e-13"
"Ak5",142.96,70.1,1.03," 7.8e-20"
"Lgr6",5.88,2.93,1.03," 1.2e-03"
"Dapk1",222.06,109.15,1.03," 5.6e-24"
"Pam",694.53,338.31,1.03," 9.8e-25"
"Podxl",12.72,6.22,1.03," 4.8e-06"
"Kcns2",42.93,21.05,1.03," 8.7e-14"
"Bex2",377.8,185.41,1.03," 1.6e-25"
"Mrps11",22.9,11.36,1.03," 2.2e-07"
"Slc17a6",457.18,223.33,1.03," 1.3e-24"
"Npnt",26.29,12.81,1.03," 2.9e-09"
"Lor",15.63,7.69,1.02," 4.7e-07"
"Camk2a",954.1,469.82,1.02," 1.2e-24"
"Crhr2",6.84,3.37,1.02," 2.1e-03"
"Smarcd3",84.22,41.61,1.02," 1.5e-10"
"Bex4",11.97,5.9,1.02," 6.3e-06"
"Lrrc27",19.52,9.58,1.02," 1.1e-07"
"Gm17244",3.93,1.98,1.02," 1.2e-02"
"Hilpda",6.33,3.13,1.02," 6.9e-04"
"Cnr1",282.95,139.13,1.02," 3.3e-22"
"Lrp3",143.96,70.84,1.02," 6.1e-15"
"Klf10",18.36,9.03,1.02," 3.3e-07"
"Med16",77.25,38.37,1.02," 5.1e-12"
"Crocc2",2.8,1.37,1.02," 3.1e-02"
"Ier5",19.02,9.4,1.02," 1.6e-06"
"Cacnb3",194.04,96.47,1.02," 6.8e-15"
"Ass1",55.45,27.62,1.02," 4.1e-13"
"2210008F06Rik",2.77,1.37,1.02," 3.1e-02"
"Dohh",25.86,12.99,1.02," 3.5e-06"
"Wdr6",1386.02,692.89,1.01," 6.8e-18"
"Ddx54",47.23,23.49,1.01," 1.6e-11"
"Rhpn1",9.84,4.91,1.01," 1.9e-04"
"Rbfa",32.06,16.09,1.01," 6.8e-08"
"Chga",189.4,93.22,1.01," 6.7e-18"
"Adcy5",400.18,198.68,1.01," 1.7e-20"
"Sorcs3",90.5,44.73,1.01," 5.1e-18"
"Lmo4",70.34,34.93,1.01," 4.2e-15"
"Stim1",183.26,90.83,1.01," 3.3e-21"
"4930553P18Rik",3.84,1.91,1.01," 1.2e-02"
"Myo5b",36.27,18.44,1.01," 4.6e-07"
"Tnfaip8l1",5.41,2.68,1.01," 1.9e-03"
"Epor",2.46,1.23,1.01," 4.1e-02"
"Fam19a1",33.99,16.96,1.01," 1.2e-11"
"Large1",151.54,75.13,1.01," 7.9e-20"
"Actn1",53.05,26.26,1.01," 7.6e-14"
"Lrp8os2",8.58,4.31,1.01," 2.0e-04"
"Thrb",135.26,67.36,1.01," 1.3e-20"
"Tmem132d",66.27,32.87,1.01," 2.1e-14"
"Lgr5",8.36,4.16,1.01," 1.5e-04"
"Irf2bp1",134.2,67.81,1," 7.6e-11"
"Kcnip1",155.06,77.34,1," 2.3e-16"
"Rplp1",115.73,57.84,1," 3.1e-12"
"Astn2",101.99,50.58,1," 3.8e-18"
"Gpx3",257.84,128.39,1," 2.0e-21"
"Nov",10.78,5.36,1," 3.0e-05"
"Ankrd35",22.19,11.13,1," 5.6e-08"
"Ubl4a",135.25,67.84,1," 1.5e-17"
"2410002F23Rik",70.69,35.46,1," 3.0e-14"
"Cacng8",42.87,21.51,1," 4.1e-12"
"Slc1a6",33.83,16.79,1," 1.3e-09"
"Adra2c",19.97,9.98,1," 3.5e-07"
"Thop1",48.74,24.73,1," 3.3e-11"
"Igsf8",177.31,88.62,1," 1.6e-14"
"Wrnip1",127.29,63.97,1," 2.4e-18"
"Agfg2",69.78,35.07,0.99," 1.1e-11"
"Habp4",420.58,212.16,0.99," 2.3e-20"
"Btbd19",13.8,6.97,0.99," 2.8e-05"
"Ppp1r11",112.91,56.83,0.99," 3.8e-15"
"Fbxo31",172.56,87.41,0.99," 4.9e-15"
"Gng13",7.37,3.75,0.99," 3.9e-03"
"Fcor",2.96,1.51,0.99," 2.6e-02"
"Thy1",423.34,212.52,0.99," 1.4e-23"
"Rassf6",2.66,1.34,0.99," 3.9e-02"
"Arl6ip4",34.14,17.19,0.99," 7.1e-09"
"Gm29514",2.96,1.52,0.99," 3.0e-02"
"Map3k21",8.48,4.29,0.99," 1.8e-04"
"Ndufa7",74.29,37.81,0.99," 5.6e-10"
"Plk3",22.74,11.53,0.99," 1.3e-07"
"Celf5",192.01,96.97,0.99," 1.3e-16"
"Nrxn2",633.07,318.1,0.99," 6.4e-18"
"Crmp1",346.05,175.74,0.99," 2.9e-19"
"C2cd2l",146.66,74.09,0.98," 1.2e-16"
"Ifrd2",5.97,2.98,0.98," 2.8e-03"
"2010300C02Rik",75.57,38.38,0.98," 5.5e-13"
"Gmip",24.96,12.6,0.98," 2.4e-07"
"Ap2s1",192.61,97.69,0.98," 1.4e-15"
"Bysl",40.49,20.61,0.98," 1.4e-10"
"Sqstm1",931.9,475.3,0.98," 8.5e-19"
"Tpbg",29.35,14.69,0.98," 3.0e-09"
"AB041806",3.26,1.67,0.98," 2.2e-02"
"Magel2",104.59,53.1,0.98," 4.2e-15"
"1700086L19Rik",56.11,28.47,0.98," 4.6e-14"
"Mef2d",353.4,179.96,0.98," 2.0e-17"
"Arel1",144.76,73.52,0.98," 4.3e-19"
"Fsd1",63.41,32.44,0.98," 2.9e-10"
"Traip",16,8.13,0.98," 4.1e-06"
"Bahd1",61.4,31.19,0.98," 2.5e-10"
"Ubxn11",11.7,5.98,0.98," 5.4e-05"
"Snx8",56.26,28.81,0.98," 2.5e-09"
"Cdo1",59.23,30.12,0.98," 1.1e-13"
"Sprn",72.71,36.9,0.97," 5.3e-15"
"Fbxl16",567.01,290.37,0.97," 2.7e-13"
"Cox14",70.92,36.37,0.97," 9.0e-09"
"Dusp14",19.45,9.93,0.97," 1.4e-07"
"Rps4l",22.98,11.81,0.97," 3.8e-07"
"Ptms",283.17,145.56,0.97," 1.2e-14"
"Pcsk1n",475.8,245.2,0.97," 1.5e-02"
"Slc9b2",6.96,3.61,0.97," 8.4e-04"
"Tlnrd1",60.22,31.09,0.97," 8.7e-09"
"Wbp11",171.63,88.22,0.97," 2.2e-18"
"Cdpf1",10.87,5.57,0.96," 6.1e-05"
"Klc2",377.24,195.27,0.96," 4.8e-13"
"Kcnq3",366.97,188.73,0.96," 1.7e-19"
"Cyb561",138.63,70.58,0.96," 4.2e-16"
"Tenm2",270.79,138.12,0.96," 9.7e-21"
"Stk32c",156.93,80.97,0.96," 3.7e-11"
"Cdkl4",24.6,12.6,0.96," 9.0e-09"
"Chac1",16.33,8.37,0.96," 3.7e-06"
"Dgkd",179.51,92.37,0.96," 2.3e-19"
"Mif",32.17,16.8,0.96," 8.9e-08"
"Camta2",284.18,146.08,0.96," 1.4e-14"
"Eif2b5",115.63,59.61,0.96," 2.8e-16"
"Snrpb",78.23,40.48,0.96," 2.2e-12"
"Tada3",40.66,20.96,0.96," 4.0e-10"
"Dpf1",37.19,19.22,0.96," 7.1e-09"
"Tubb5",1177.61,608.74,0.96," 1.5e-15"
"Dclk3",47.71,24.62,0.96," 7.2e-11"
"D430019H16Rik",521.09,269.18,0.96," 9.6e-18"
"Cx3cl1",280.03,143.18,0.96," 1.2e-17"
"Mfsd13a",25.72,13.21,0.95," 1.6e-07"
"Kcnmb4",7.47,3.86,0.95," 5.7e-04"
"Prkce",637.48,329.7,0.95," 5.8e-22"
"Ethe1",18.91,9.87,0.95," 3.3e-05"
"Klhl2",140.92,72.98,0.95," 9.0e-18"
"Ptprr",31.28,16.04,0.95," 7.2e-09"
"Hic1",3.31,1.74,0.95," 3.0e-02"
"Arhgdig",118.63,61.87,0.95," 1.1e-12"
"Tdrp",55.96,29.03,0.95," 3.0e-13"
"Usf1",66.43,34.69,0.95," 2.0e-11"
"Snrpd2",28.7,15.01,0.95," 2.8e-08"
"Fam216a",38.53,19.95,0.95," 5.0e-11"
"Napepld",50.07,26.08,0.95," 3.4e-10"
"Hmgb3",5.78,3,0.95," 3.0e-03"
"Dnal4",53.45,28.03,0.95," 9.6e-11"
"Zfp428",26.06,13.55,0.95," 5.4e-07"
"Actn2",9.95,5.2,0.94," 3.5e-04"
"Irf2bpl",152.56,79.75,0.94," 9.1e-09"
"Stub1",78.56,41.36,0.94," 5.3e-10"
"Pet100",10.83,5.65,0.94," 5.2e-04"
"Lrrc4",75.47,39.31,0.94," 4.5e-15"
"Ccdc137",39.11,20.42,0.94," 1.2e-10"
"Hebp1",27.42,14.29,0.94," 1.3e-08"
"Slc37a1",9.73,5.06,0.94," 1.5e-04"
"Hmcn2",11.25,5.86,0.94," 5.0e-05"
"Gm9866",102.75,53.62,0.94," 7.0e-15"
"Gm14004",4.74,2.48,0.94," 8.4e-03"
"Cotl1",92.55,48.4,0.94," 5.2e-14"
"Ydjc",24.47,13.11,0.94," 4.3e-06"
"Cacna2d1",485.48,254.58,0.94," 1.2e-18"
"Tceal9",146.13,76.35,0.94," 9.4e-15"
"Znhit1",32.53,17.08,0.94," 3.6e-09"
"Prelid3a",56.08,29.38,0.94," 3.7e-10"
"Cd3eap",21.43,11.42,0.93," 1.6e-06"
"Tmem237",31.16,16.31,0.93," 9.5e-10"
"Cmss1",11.78,6.13,0.93," 4.3e-05"
"Gm37711",5.61,2.9,0.93," 5.9e-03"
"ENSMUSG00000102215",3.16,1.68,0.93," 4.3e-02"
"C1qtnf4",45.61,24,0.93," 1.9e-06"
"Gm6472",18.2,9.76,0.93," 2.2e-05"
"Slc2a6",16.87,8.78,0.93," 9.0e-06"
"Gm28800",4.15,2.16,0.93," 1.7e-02"
"Eno3",7.09,3.73,0.93," 4.4e-03"
"Nr2f6",21.58,11.46,0.93," 4.7e-05"
"Cdc42bpb",328.97,173.04,0.93," 2.4e-18"
"Zcchc12",844.33,446.12,0.93," 3.8e-19"
"Igfbp3",25.68,13.51,0.93," 1.2e-08"
"Tnip1",44.47,23.64,0.93," 1.8e-08"
"Slc26a11",12.73,6.65,0.93," 3.3e-05"
"Tubb2a",540.94,286.84,0.93," 4.2e-16"
"Ppdpf",22.42,11.86,0.93," 1.5e-06"
"Vax1",10.83,5.67,0.93," 2.5e-04"
"Map3k19",22.25,11.7,0.93," 3.9e-07"
"Ccdc6",275.76,145.43,0.93," 6.7e-20"
"Enkd1",7.22,3.81,0.92," 9.8e-04"
"Dctpp1",4.26,2.23,0.92," 1.3e-02"
"Galnt14",17.83,9.38,0.92," 9.4e-07"
"Uqcr11",32.63,17.28,0.92," 9.7e-07"
"Gm11814",2.97,1.57,0.92," 4.0e-02"
"Banf1",42.21,22.47,0.92," 1.7e-09"
"Slc25a42",50.3,26.5,0.92," 1.5e-08"
"Gaa",1279.59,667.08,0.92," 2.8e-16"
"Eps8",122.03,64.44,0.92," 8.5e-17"
"Adgrb2",267.52,141.28,0.92," 3.4e-14"
"Zcchc18",951.4,504.18,0.92," 3.4e-19"
"Kcnv1",16.06,8.48,0.92," 2.5e-06"
"Tmem109",33.8,17.84,0.92," 5.8e-10"
"Hrk",66.91,35.38,0.92," 1.4e-13"
"Itpa",22.57,11.96,0.92," 1.4e-07"
"Adam11",116.42,61.43,0.92," 1.0e-11"
"Dtx1",205.22,109.05,0.92," 3.4e-13"
"Mypop",37.21,19.73,0.92," 7.2e-09"
"Nme1",99.54,52.62,0.92," 5.6e-13"
"Fam171a2",57.01,30.21,0.92," 8.7e-09"
"Mtch1",871.06,465.9,0.92," 1.2e-12"
"Arf3",1655.91,881.61,0.91," 1.2e-16"
"Raly",129.16,68.73,0.91," 4.2e-13"
"Med9",71.3,38.15,0.91," 3.9e-10"
"Bhlhe41",102.61,54.59,0.91," 1.0e-15"
"Wdr83os",8.38,4.46,0.91," 6.5e-04"
"Tprgl",291.45,155.03,0.91," 3.9e-14"
"Ldha",200.56,107.3,0.91," 2.0e-15"
"Dtd2",29.85,15.87,0.91," 4.4e-09"
"Gm20163",3.01,1.6,0.91," 3.8e-02"
"Dctn3",85.13,45.74,0.91," 2.3e-11"
"Zfp341",10.3,5.48,0.91," 1.6e-04"
"Rangap1",520.59,278.23,0.91," 2.1e-15"
"Ngef",166.05,88.7,0.91," 1.2e-13"
"Ociad2",61.58,32.78,0.91," 4.3e-13"
"Smpd3",56.82,30.33,0.91," 2.1e-11"
"Prdx5",168.95,90.4,0.91," 8.2e-13"
"Tmem91",34.18,18.27,0.91," 1.2e-08"
"Htra2",22.05,11.76,0.91," 4.5e-07"
"Rtl8c",152.97,81.77,0.91," 5.6e-13"
"Rab40c",50.59,26.83,0.91," 7.4e-08"
"Pcdhgb2",6.45,3.4,0.91," 3.5e-03"
"Glra3",109.26,58.47,0.91," 2.1e-09"
"Gpr137",92.13,49.25,0.91," 2.4e-11"
"Unc119",73.48,39.67,0.91," 1.8e-08"
"Eif5a",224.44,120.43,0.91," 2.1e-15"
"Chmp6",25.58,13.7,0.9," 2.2e-07"
"Slit1",238.96,126.82,0.9," 1.3e-16"
"Rgs11",4.83,2.57,0.9," 1.4e-02"
"Rnd3",92.49,49.56,0.9," 3.6e-15"
"Cdk5r1",378.35,203.57,0.9," 3.2e-15"
"Tbc1d2b",59.04,31.71,0.9," 3.9e-12"
"Bambi",6.75,3.59,0.9," 3.0e-03"
"Pithd1",235.62,126.94,0.9," 6.9e-12"
"Hexdc",26.54,14.32,0.9," 5.8e-07"
"Cers1",40.53,21.74,0.9," 6.9e-09"
"Megf11",79.2,42.62,0.9," 4.4e-14"
"Kctd10",59.14,31.98,0.9," 7.6e-10"
"A430005L14Rik",22.31,12.11,0.9," 4.6e-05"
"Plekhg5",51.59,27.88,0.9," 4.8e-08"
"Snph",362.15,194.88,0.9," 3.2e-14"
"Twf2",36.98,20.03,0.9," 3.4e-07"
"Tmem43",47.86,25.53,0.89," 2.1e-10"
"Susd4",234.46,125.68,0.89," 5.8e-14"
"Emc10",126.32,67.95,0.89," 5.1e-12"
"Riox1",16.55,9.04,0.89," 8.6e-05"
"Plxna1",253.8,136.34,0.89," 1.2e-14"
"Fam76a",115.3,62.27,0.89," 1.3e-14"
"Mlf2",442.01,240.59,0.89," 2.5e-12"
"Nbdy",53.26,28.78,0.89," 2.8e-11"
"Snca",114.66,62.54,0.89," 3.9e-12"
"Cbx8",20.87,11.39,0.89," 5.6e-06"
"Becn1",119.46,64.54,0.89," 6.8e-13"
"Oxld1",8.29,4.48,0.89," 1.3e-03"
"Slc35e4",33.23,18,0.89," 4.4e-08"
"Eno2",1675.88,912.53,0.89," 1.9e-15"
"Gm15487",11.56,6.2,0.89," 1.1e-04"
"Klhdc8b",73.04,39.57,0.89," 9.9e-10"
"1500009C09Rik",171.33,92.97,0.88," 8.8e-11"
"Mettl26",51.7,28.13,0.88," 1.2e-07"
"Zbtb17",29.93,16.32,0.88," 2.8e-06"
"Igsf9",9.35,5.06,0.88," 9.1e-04"
"Snrpn",756.09,409.67,0.88," 2.2e-19"
"Hspbp1",120.94,66.3,0.88," 2.5e-08"
"B3galt4",4.81,2.61,0.88," 2.0e-02"
"Nos1ap",95.88,52.17,0.88," 8.3e-12"
"Lmna",49.36,27.19,0.88," 3.5e-07"
"Tmem145",44,23.82,0.88," 1.7e-10"
"Car11",32.16,17.45,0.88," 8.8e-09"
"Egln2",103.57,56.68,0.88," 9.4e-09"
"Dhcr24",149.79,80.51,0.88," 2.1e-12"
"Hmbs",13.09,7.12,0.88," 5.8e-05"
"Maged1",1615.55,882.84,0.88," 1.8e-16"
"Slc7a4",47.43,25.64,0.88," 1.1e-09"
"Ppfia4",255.59,139.88,0.88," 1.1e-11"
"Tspan17",31.98,17.37,0.88," 1.7e-07"
"Adamts18",7.72,4.22,0.88," 1.6e-03"
"Sema4a",84.17,45.51,0.88," 2.1e-12"
"Bex3",214.93,116.92,0.88," 9.7e-17"
"Rhof",83.15,45.22,0.88," 1.5e-09"
"Lck",4.63,2.54,0.88," 1.4e-02"
"Chchd4",83.01,45.44,0.88," 5.8e-11"
"Ssna1",30.64,16.96,0.88," 2.7e-06"
"Myrip",132.26,72.14,0.88," 4.3e-13"
"Scn1b",176.06,96.3,0.87," 6.8e-14"
"Atp6v0e2",385.44,210.25,0.87," 3.1e-17"
"Atox1",36.5,20.07,0.87," 4.3e-07"
"Vps37d",31.03,16.97,0.87," 4.5e-06"
"Bok",30.83,17,0.87," 3.2e-07"
"Imp3",31.02,17,0.87," 1.5e-08"
"Lmnb2",42.85,23.87,0.87," 1.6e-07"
"Cnih2",117.97,64.73,0.87," 1.6e-08"
"Wdr31",19.62,10.69,0.87," 2.4e-06"
"Tro",511.91,280.13,0.87," 9.7e-19"
"Drc1",29.13,15.83,0.87," 9.3e-07"
"Mrpl14",24.57,13.46,0.87," 2.2e-05"
"Phactr1",351.96,192.69,0.87," 5.6e-19"
"Cpne6",141.05,78.18,0.87," 4.0e-12"
"4930539E08Rik",26.56,14.66,0.87," 2.2e-07"
"Cadm3",469.5,255.79,0.87," 5.7e-17"
"Preb",90.07,49.52,0.87," 2.7e-11"
"Map7d1",348.3,192.33,0.87," 1.0e-11"
"Gadd45g",9.08,5.04,0.87," 7.5e-04"
"Dpp10",237.4,129.53,0.87," 5.5e-13"
"Evpl",31.7,17.43,0.87," 1.2e-06"
"Efnb3",205.72,112.62,0.87," 5.7e-14"
"Whrn",85.51,46.83,0.87," 1.1e-09"
"Lpcat4",40.54,22.11,0.87," 3.3e-08"
"6030419C18Rik",141.88,78.66,0.87," 8.1e-10"
"Npy2r",30.72,16.88,0.87," 3.6e-07"
"Psd",250.8,138.68,0.86," 1.1e-09"
"Dlg3",228.91,126.21,0.86," 1.4e-16"
"Rab1b",226.47,125.03,0.86," 5.9e-11"
"Nim1k",32.92,18.11,0.86," 2.1e-08"
"Ltbp4",41.32,22.62,0.86," 7.9e-08"
"Dynll1",158.6,87.22,0.86," 2.0e-13"
"Arhgdia",571.74,316.87,0.86," 1.7e-11"
"Mospd3",21.57,11.91,0.86," 4.8e-06"
"Snx15",38.7,21.24,0.86," 3.4e-07"
"Tsen54",8.29,4.59,0.86," 1.9e-03"
"Ppfia3",192.92,106.78,0.86," 7.0e-10"
"Tmem191c",38.2,21.11,0.86," 1.2e-06"
"Rbm43",55.03,30.45,0.86," 2.0e-10"
"Rnf19b",84.6,47,0.86," 3.1e-10"
"Rbck1",135.54,74.76,0.86," 3.8e-10"
"Kcnk2",100.34,55.21,0.86," 3.9e-13"
"Bri3",16.64,9.26,0.86," 8.3e-04"
"Prkcz",189.22,104.66,0.86," 8.9e-12"
"Tmem160",17.22,9.61,0.86," 2.2e-04"
"Pcdhgb5",6.21,3.58,0.86," 8.9e-03"
"Nip7",30.03,16.53,0.86," 5.9e-08"
"Nme5",10.63,5.86,0.86," 3.9e-04"
"Khdrbs2",25.32,14.01,0.86," 2.8e-07"
"Mrm2",17.61,9.76,0.86," 6.8e-06"
"Gpr173",39.48,21.76,0.86," 2.4e-09"
"Aip",119.49,66.52,0.86," 5.0e-12"
"Dhodh",28.32,15.75,0.86," 3.4e-06"
"Efcab10",4.91,2.62,0.86," 2.7e-02"
"Jakmip1",122.44,67.68,0.86," 2.7e-14"
"Nfil3",17.76,9.91,0.86," 4.7e-05"
"Tnxb",5.25,2.89,0.86," 1.0e-02"
"Pin1",90.37,50.41,0.85," 1.4e-09"
"Lzts3",222.28,123.93,0.85," 7.4e-10"
"Phf13",51.35,28.51,0.85," 1.1e-08"
"Cdip1",618.76,344,0.85," 7.5e-16"
"1110004E09Rik",19.92,11.05,0.85," 2.3e-06"
"Kifc3",61.16,33.94,0.85," 1.6e-09"
"Pcdhga3",8.09,4.46,0.85," 2.4e-03"
"Yjefn3",4.99,2.81,0.85," 2.0e-02"
"U2af1",8,4.45,0.85," 2.1e-03"
"Grin1",199.43,109.79,0.85," 5.0e-13"
"Chrna4",80.09,44.07,0.85," 6.3e-12"
"Stoml1",60.95,33.73,0.85," 5.5e-11"
"Mapre3",303.85,169.02,0.85," 7.7e-14"
"Mtpn",549.33,304.84,0.85," 1.8e-17"
"Trpc7",16.66,9.26,0.85," 1.1e-05"
"1700003E16Rik",34.79,19.33,0.85," 1.0e-05"
"Rxrb",92.7,51.62,0.85," 1.6e-08"
"Zfp628",25.21,14.12,0.85," 1.2e-05"
"Rrp12",86.14,48.01,0.85," 1.9e-11"
"Hn1",94.89,53.02,0.85," 3.2e-09"
"Kctd17",91.02,50.87,0.85," 1.2e-08"
"Arxes1",21.72,12.09,0.85," 1.4e-05"
"Tagln3",251.09,140.19,0.85," 1.2e-15"
"Khnyn",64.96,36.22,0.85," 5.5e-10"
"Exoc3l",9.06,5.07,0.85," 1.6e-03"
"Syn2",1049.71,585.69,0.84," 2.3e-15"
"Armc7",14.31,7.98,0.84," 4.1e-04"
"Caly",181.95,101.09,0.84," 6.5e-12"
"Nsg2",728.2,405.74,0.84," 9.6e-18"
"Gnaz",222.81,125.27,0.84," 1.2e-12"
"Tmem14a",17.57,9.72,0.84," 1.5e-05"
"Actl6b",65.13,36.42,0.84," 2.4e-09"
"Mrpl12",42.54,24,0.84," 1.1e-06"
"Reep2",107.58,59.67,0.84," 2.4e-11"
"Fbxl6",15.54,8.63,0.84," 1.4e-04"
"Cbx4",64.26,36.05,0.84," 6.9e-10"
"Tmem101",16.58,9.15,0.84," 2.4e-05"
"Crlf2",7.42,4.14,0.84," 2.7e-03"
"Arl6ip5",104.98,58.17,0.84," 1.1e-11"
"Kif3c",449.67,252.35,0.84," 5.5e-13"
"Rnps1",46.42,26.18,0.84," 5.1e-08"
"Chpf",94.99,53.11,0.84," 3.7e-11"
"Ier5l",10.62,5.91,0.84," 4.4e-03"
"Ccsap",20.18,11.28,0.84," 2.7e-06"
"Ccdc106",14.83,8.3,0.84," 7.0e-05"
"Nucb1",107.91,59.87,0.84," 4.4e-12"
"Baiap3",1004.98,565.32,0.84," 1.9e-11"
"Ube2l6",5.47,3.05,0.84," 1.2e-02"
"Scamp3",27.36,15.28,0.84," 2.6e-07"
"Zscan25",20.8,11.77,0.84," 1.6e-05"
"Rrp9",17.17,9.7,0.84," 4.9e-05"
"Lamp5",10.75,6.02,0.84," 3.1e-04"
"Stxbp2",5.99,3.34,0.84," 7.7e-03"
"Paqr9",88.66,49.51,0.84," 3.7e-11"
"Rab15",270.55,152.16,0.84," 1.8e-12"
"Mrpl13",57.07,31.91,0.84," 1.1e-09"
"Aamp",190.44,107.16,0.84," 7.9e-12"
"Sez6l",391.25,217.89,0.84," 8.6e-17"
"Ppan",10.57,5.94,0.83," 4.0e-04"
"Nt5c",34.05,19.32,0.83," 1.5e-06"
"Gm37696",3.64,1.98,0.83," 4.2e-02"
"Rbm24",33.1,18.6,0.83," 2.5e-08"
"Tunar",127.38,71.92,0.83," 3.6e-11"
"Cyth2",58.67,33.18,0.83," 1.6e-08"
"Hras",123.46,69.78,0.83," 2.8e-10"
"Pex6",93.56,52.86,0.83," 6.8e-09"
"Borcs8",20.99,11.84,0.83," 6.0e-06"
"Esr1",52.67,29.5,0.83," 1.6e-09"
"Mafk",24.16,13.6,0.83," 9.7e-07"
"Ar",196.2,110.3,0.83," 5.2e-16"
"Rabl6",227.85,128.57,0.83," 1.1e-09"
"Tuba4a",503.99,284.17,0.83," 1.2e-12"
"Carmil3",68.15,38.13,0.83," 1.1e-07"
"Ifngr2",53.98,30.32,0.83," 1.5e-09"
"Iqgap2",15.88,9.01,0.83," 5.3e-05"
"Enox1",49.27,27.77,0.83," 9.4e-10"
"Trim37",760.53,428.46,0.83," 2.3e-17"
"Rpp25",11.38,6.4,0.83," 3.3e-04"
"Gm14597",5.49,3.07,0.83," 1.2e-02"
"Ing2",29.83,16.82,0.83," 8.3e-08"
"AC108416.1",5.19,2.92,0.83," 1.3e-02"
"Plekhj1",24.53,13.89,0.83," 1.4e-06"
"Dact2",47.03,26.68,0.83," 1.3e-06"
"Dmtn",467.85,264.95,0.83," 5.2e-10"
"Cmip",573.3,325.13,0.83," 7.8e-12"
"Pop1",7.42,4.2,0.83," 3.3e-03"
"Gpr135",26.11,14.74,0.83," 3.4e-07"
"Dnaic2",5.87,3.3,0.83," 9.3e-03"
"Ube2g2",45.91,26.05,0.83," 4.3e-07"
"Qsox2",36.81,20.63,0.82," 5.3e-08"
"Dgcr2",157.31,88.09,0.82," 1.3e-11"
"Dkk3",85.27,47.92,0.82," 9.5e-12"
"Pkmyt1",3.48,2,0.82," 4.5e-02"
"Exosc2",28.68,16.23,0.82," 1.8e-07"
"Cib2",71.79,40.64,0.82," 1.2e-08"
"Junb",28.22,16.2,0.82," 1.9e-05"
"Pmvk",40.76,23.09,0.82," 1.7e-08"
"Klhl23",104.97,59.32,0.82," 5.0e-13"
"Prnp",582.1,328.06,0.82," 2.7e-15"
"Entpd3",23.77,13.32,0.82," 2.0e-06"
"Mast3",226.02,128.39,0.82," 9.3e-09"
"Arpc5",106.38,60.26,0.82," 6.0e-13"
"Higd2a",64.52,36.81,0.82," 2.8e-08"
"Rab3a",778.87,443.72,0.82," 2.7e-13"
"Prkar1b",1330.32,756.68,0.82," 4.3e-13"
"Camsap2",584.09,330.66,0.82," 9.3e-18"
"Mea1",65.15,37.34,0.82," 5.6e-08"
"Timm22",62.56,35.55,0.82," 2.9e-09"
"Gga3",131.06,74.19,0.82," 6.0e-11"
"Bag1",123.34,69.9,0.82," 1.8e-12"
"Htr2a",45.86,25.79,0.82," 5.2e-09"
"Il13ra1",20,11.44,0.82," 1.2e-05"
"Xkr8",15.71,8.84,0.82," 7.8e-05"
"Gm9825",5.32,3,0.82," 1.5e-02"
"Slc22a3",5.38,3.03,0.82," 1.5e-02"
"Akr7a5",33.63,19.1,0.82," 5.8e-06"
