"Gene","Bead","Sup","Enrichment","P"
"C230021G24Rik",0.9,0.51,0.89," 1.5e-02"
"Slc9b1",7.52,4.2,0.89," 2.0e-05"
"C1ql2",24.34,13.77,0.89," 3.4e-09"
"Adgrg4",13.46,6.62,0.89," 1.4e-05"
"Pebp4",7.26,3.9,0.89," 6.7e-08"
"Ank3",2495.61,1370.11,0.89," 4.5e-43"
"9630041A04Rik",7.25,3.96,0.88," 7.6e-07"
"Sult2b1",6.68,3.62,0.88," 6.4e-10"
"Epsti1",9,5.01,0.88," 1.3e-08"
"4933406B17Rik",6.66,3.84,0.88," 3.7e-05"
"Adamts17",102.17,55.37,0.88," 8.1e-33"
"Icam5",34.07,18.99,0.88," 6.4e-14"
"Faah",60.76,33.33,0.88," 2.7e-52"
"Ptprd",3780.2,2078.41,0.88," 9.8e-35"
"Tmem266",49.42,26.54,0.88," 2.7e-14"
"Sdr42e1",17.37,9.63,0.88," 1.7e-23"
"Rad18",39.25,21.62,0.88," 1.3e-32"
"Evpl",15.85,8.53,0.88," 1.7e-22"
"4930563I02Rik",1.12,0.62,0.88," 1.1e-02"
"Runx2",75.26,40.9,0.88," 1.1e-21"
"Gabra2",469.97,256.25,0.87," 7.8e-41"
"4930555F03Rik",461.82,257.64,0.87," 3.2e-27"
"Sept11",116.37,63.84,0.87," 5.0e-58"
"Vmn2r56",3.92,2.12,0.87," 5.4e-07"
"Apobec4",91.72,50.56,0.87," 1.2e-45"
"Sh3rf3",134.19,75.07,0.87," 2.6e-29"
"Zim1",94.17,52.3,0.87," 7.2e-27"
"Slc36a3",0.64,0.37,0.87," 4.9e-02"
"Gtf2a1l",2.12,1.15,0.87," 1.1e-03"
"Sema5a",138.9,76.12,0.87," 1.5e-26"
"Il5ra",2.02,1.13,0.87," 1.3e-03"
"Insl5",5.39,3.05,0.87," 6.3e-08"
"Card14",0.9,0.48,0.87," 3.5e-02"
"1700094M23Rik",3.37,1.84,0.86," 1.1e-05"
"Susd4",217.25,119.43,0.86," 2.5e-79"
"Zdhhc2",210.18,115.44,0.86," 4.4e-30"
"Kcnn3",126.18,69.98,0.86," 1.9e-50"
"Pdzrn4",623.92,340.73,0.86," 4.0e-40"
"C130073E24Rik",530.51,296.86,0.86," 1.7e-23"
"Shcbp1l",12.09,6.68,0.86," 4.7e-18"
"Cemip",47.56,26.82,0.86," 5.5e-09"
"Eqtn",2.53,1.47,0.86," 2.3e-03"
"Msln",2.93,1.59,0.86," 1.1e-04"
"9130409I23Rik",1.36,0.73,0.86," 4.3e-02"
"Npnt",12.14,6.67,0.86," 2.1e-06"
"4732496C06Rik",8.29,4.64,0.86," 2.2e-09"
"Astn2",1032.91,571.15,0.86," 1.8e-63"
"Serpina10",1.5,0.84,0.86," 8.8e-03"
"Rnd3",47.12,26.06,0.86," 9.7e-22"
"Klhl31",1.29,0.7,0.86," 8.3e-03"
"Rasl11a",7.62,4.62,0.85," 2.7e-05"
"Slc25a30",15.63,8.74,0.85," 1.7e-23"
"Bpifc",1.56,0.85,0.85," 3.6e-03"
"Gpr119",1.81,1.09,0.85," 1.7e-03"
"Lrrd1",7.87,4.61,0.85," 2.5e-09"
"Ccdc169",1.56,0.9,0.85," 4.4e-03"
"Olfr691",4.46,2.52,0.85," 1.4e-06"
"4921539E11Rik",3.07,1.81,0.85," 2.8e-04"
"Kcnk4",5.59,3.23,0.85," 2.6e-06"
"Ptch2",18.33,10.32,0.85," 6.2e-12"
"Myrip",103.85,58.47,0.85," 9.1e-38"
"Ppm1e",393.34,219.67,0.85," 2.9e-35"
"Fam155a",2728.65,1533.14,0.84," 1.9e-57"
"Gfral",2.27,1.22,0.84," 2.2e-03"
"Npm2",6.71,3.55,0.84," 9.2e-06"
"A630023P12Rik",4.61,2.41,0.84," 3.7e-06"
"Ddx4",3.16,1.73,0.84," 1.6e-04"
"Mylk4",3.82,2.11,0.84," 8.9e-05"
"Ptchd4",223.55,126.4,0.84," 5.6e-37"
"Plcxd3",333.8,188.02,0.84," 3.6e-28"
"Gsg1",6.87,3.88,0.84," 1.2e-08"
"Ttc23l",1.47,0.77,0.83," 1.1e-02"
"1700034H15Rik",9.12,5.15,0.83," 4.7e-09"
"Galnt13",722.23,404.9,0.83," 4.0e-26"
"Sgpp2",38.75,22.43,0.83," 1.0e-11"
"Teddm2",10.09,5.48,0.83," 1.5e-05"
"Atp2c2",3.92,2.21,0.83," 1.1e-05"
"Wdr95",19.28,11.25,0.83," 6.9e-11"
"Pdlim7",183.79,105.58,0.83," 7.1e-59"
"Gpr26",17.13,9.58,0.83," 7.1e-12"
"Kif26b",168.63,96.09,0.83," 1.1e-28"
"Npffr1",31.31,18.35,0.83," 7.0e-17"
"Vwa5b2",157.97,90.98,0.83," 1.2e-26"
"Trank1",245.53,139.02,0.83," 1.0e-39"
"Pcnx2",136.01,78.33,0.83," 4.9e-32"
"Krt24",1.38,0.8,0.83," 2.2e-02"
"Grem2",33.59,18.88,0.83," 1.7e-15"
"Asprv1",0.91,0.48,0.83," 4.8e-02"
"Il16",5.08,2.89,0.83," 5.9e-04"
"Lrp1b",3394.75,1941.24,0.83," 4.6e-23"
"Grin1os",19.26,10.96,0.83," 4.0e-16"
"4930513D17Rik",7.14,4.08,0.82," 3.7e-11"
"Nrgn",79.33,46.49,0.82," 3.5e-12"
"Terb2",0.82,0.45,0.82," 3.5e-02"
"Rnf112",141.49,81.01,0.82," 1.1e-51"
"Dusp23",17.03,9.64,0.82," 5.4e-20"
"Abca17",7.5,4.35,0.82," 4.1e-09"
"Slit1",130.9,74.81,0.82," 6.5e-21"
"Unc79",412.2,235.13,0.82," 3.7e-40"
"4933412O06Rik",25.45,14.75,0.82," 7.1e-15"
"Olfr1564",2.59,1.53,0.82," 6.6e-04"
"Slc27a2",28.2,16.16,0.82," 1.4e-18"
"Plxdc1",52.67,29.75,0.82," 5.4e-31"
"D430041D05Rik",277.19,158.97,0.82," 2.1e-47"
"Sorbs2os",170.34,99.91,0.82," 4.9e-28"
"Hhipl2",1.41,0.75,0.82," 1.8e-02"
"Olfr690",5.45,3.06,0.81," 2.7e-06"
"Myt1l",718.33,414.02,0.81," 7.1e-40"
"Nptx1",36.1,20.64,0.81," 2.3e-08"
"Cacna1c",663.89,384,0.81," 1.2e-39"
"Ripor2",152.98,89.34,0.81," 1.1e-21"
"Rsph6a",1.25,0.72,0.81," 3.4e-02"
"Vill",4.41,2.57,0.81," 4.6e-06"
"BC018473",4.16,2.6,0.81," 1.7e-03"
"Ctnna2",2239.07,1281.4,0.81," 2.4e-30"
"Grin1",467.71,270.46,0.81," 1.6e-44"
"Dgkb",1183.51,680.42,0.81," 1.2e-26"
"Ar",109.83,62.36,0.81," 4.1e-27"
"Slc9a2",10.13,5.97,0.81," 1.0e-05"
"C6",2.36,1.21,0.81," 4.6e-03"
"Ttc39c",60.19,34.12,0.81," 1.7e-29"
"A530046M15Rik",24.15,13.66,0.81," 7.4e-12"
"Pdgfc",59.87,34.29,0.81," 2.0e-37"
"Mmp9",2.2,1.26,0.81," 1.4e-03"
"1700093K21Rik",3.29,1.94,0.81," 7.1e-04"
"Tmem91",213.88,123.25,0.81," 6.8e-27"
"Ncam2",1222.75,701.05,0.8," 1.8e-24"
"Klhl3",121.29,70.12,0.8," 2.7e-56"
"March11",56.81,33.14,0.8," 8.0e-34"
"Nanos2",0.95,0.51,0.8," 3.7e-02"
"Slc9a5",32.95,19.53,0.8," 3.0e-28"
"2010300C02Rik",61.9,35.71,0.8," 4.0e-39"
"Fgf9",23.42,13.59,0.8," 4.6e-17"
"Prss12",6.47,3.64,0.8," 9.4e-07"
"Marveld2",7.66,4.38,0.8," 2.6e-09"
"Lrrfip1",226.52,131.74,0.8," 1.6e-47"
"Cers3",1.24,0.71,0.8," 1.9e-02"
"Hecw1",355.87,209.23,0.8," 7.5e-24"
"Sidt1",102.27,59.6,0.8," 1.6e-24"
"Morc2b",14.11,8.14,0.8," 5.4e-08"
"Tmem108",487.11,281.78,0.79,"9.2e-114"
"Gpr83",20.89,13.37,0.79," 8.4e-07"
"Zfp459",2.29,1.41,0.79," 2.7e-03"
"Rprml",16.26,9.84,0.79," 8.0e-08"
"4933424L21Rik",4.3,2.48,0.79," 3.0e-05"
"Cabyr",9.82,5.51,0.79," 4.9e-08"
"A730090N16Rik",7.2,4.17,0.79," 2.0e-09"
"Napepld",34.63,19.98,0.79," 9.5e-17"
"Cstad",4.73,2.74,0.79," 1.8e-05"
"Gpr39",6.32,3.81,0.79," 3.8e-08"
"Slc7a6",150.78,87.97,0.79," 1.9e-37"
"Rhbdl3",75.11,44.17,0.79," 9.0e-28"
"H2-T22",27.46,15.84,0.79," 1.5e-10"
"Panct2",4.68,2.82,0.79," 2.6e-05"
"Dlk2",53.21,30.85,0.79," 1.2e-26"
"Mboat4",1.52,0.96,0.79," 2.3e-02"
"Enox1",450.9,263.52,0.79," 5.2e-70"
"Acp1",314.79,180.99,0.79," 2.4e-45"
"5330439A09Rik",5.9,3.52,0.79," 7.9e-07"
"1700003L19Rik",1.84,1.08,0.78," 7.8e-03"
"Isyna1",70.19,43.15,0.78," 2.1e-23"
"Tshz2",652.07,378.82,0.78," 1.8e-26"
"Clca3a1",8.42,5.14,0.78," 6.3e-06"
"Lzts1",23.29,13.74,0.78," 4.3e-15"
"Tmem30c",3.05,1.73,0.78," 2.2e-04"
"Prickle1",469.11,277.2,0.78," 1.1e-21"
"Slc8a2",61.3,35.2,0.78," 6.1e-19"
"Stard9",179.07,102.1,0.78," 9.5e-39"
"Nfkbid",6.27,3.63,0.78," 2.8e-06"
"Tle2",61.07,35.12,0.78," 1.9e-32"
"Slc9a3",2.99,1.78,0.78," 2.7e-04"
"Msh3",84.55,49.34,0.78," 4.3e-51"
"AB041806",9.68,5.81,0.78," 1.4e-08"
"Amz1",29.57,17.09,0.78," 1.5e-11"
"Epha10",92.68,57.12,0.78," 1.2e-10"
"Acmsd",1.43,0.82,0.78," 9.1e-03"
"Arhgap33os",25.18,14.89,0.78," 1.1e-07"
"Slc1a6",61.88,36.88,0.78," 2.0e-14"
"Il4",7.6,4.43,0.77," 3.8e-09"
"Zfyve28",75.6,44.8,0.77," 3.3e-40"
"Cdca7l",5.58,3.29,0.77," 1.5e-03"
"Hsd3b3",3.96,2.34,0.77," 1.1e-05"
"Trpv6",1.56,0.94,0.77," 5.2e-03"
"Pfkfb4",92.27,53.95,0.77," 1.0e-72"
"Aven",44.55,26.41,0.77," 9.4e-18"
"Cntnap5a",925.8,546.65,0.77," 1.4e-20"
"9330198N18Rik",19.77,11.59,0.77," 7.3e-17"
"4930486F22Rik",7.72,4.78,0.77," 6.6e-06"
"C530008M17Rik",408.52,243.05,0.77," 2.4e-52"
"Atp10a",51.55,31.08,0.77," 3.0e-13"
"1700034I23Rik",1.55,0.9,0.77," 1.6e-02"
"Plxna2",127.43,74.3,0.77," 8.9e-23"
"Csmd1",2482.73,1481.92,0.77," 5.8e-22"
"E130006D01Rik",4.69,2.77,0.76," 4.8e-04"
"Flnb",174.42,102.75,0.76," 3.3e-37"
"Neto1",99.15,58.37,0.76," 1.2e-25"
"Tmeff1",129.54,76.01,0.76," 1.9e-31"
"B830012L14Rik",39.62,23.91,0.76," 3.4e-17"
"Chn1os1",1.27,0.7,0.76," 2.9e-02"
"Mtus2",211.05,127.25,0.76," 2.2e-18"
"Meg3",15057.15,8798.64,0.76," 1.2e-15"
"Syt16",290.45,173.78,0.76," 4.8e-31"
"Pcsk2",524.64,307.28,0.76," 2.8e-24"
"Gpr88",9.92,6.53,0.76," 4.7e-05"
"Lancl3",23.71,14.08,0.76," 1.4e-08"
"Olfr239",6.71,4.02,0.76," 2.7e-07"
"Slitrk5",53.29,31.86,0.76," 1.2e-45"
"Sytl5",23.35,13.65,0.76," 3.3e-11"
"Cdhr2",6.82,4.1,0.76," 1.0e-07"
"Grem1",7.31,4.4,0.75," 2.7e-08"
"Tagap",7.3,4.19,0.75," 1.0e-03"
"Nmur2",36.4,22.24,0.75," 1.2e-19"
"4930428E07Rik",26.79,16.64,0.75," 1.7e-14"
"Tpbg",31.48,19.62,0.75," 6.7e-13"
"Ghrl",0.88,0.51,0.75," 4.9e-02"
"Zfp46",21.47,12.52,0.75," 5.9e-18"
"Pitpnm3",72.93,43.34,0.75," 1.9e-21"
"Abcc8",26.27,16.04,0.75," 9.3e-16"
"Adamts19",10.92,6.65,0.75," 1.4e-04"
"Fyb2",15.65,9.35,0.75," 2.1e-09"
"Megf6",23.96,14.45,0.75," 1.0e-09"
"D930020B18Rik",13.44,7.72,0.75," 1.6e-11"
"Oaz3",8.63,5.18,0.75," 3.8e-07"
"Cstf2",94.49,56.33,0.75," 1.1e-30"
"Nphp4",52.2,31.38,0.75," 3.9e-30"
"Hsd3b2",1.79,1.08,0.75," 1.1e-02"
"Tex45",1.7,1.09,0.75," 1.8e-02"
"Map3k5",126.68,75.32,0.74," 2.3e-35"
"Plcxd2",33.84,19.92,0.74," 3.5e-15"
"Samd15",17.37,10.61,0.74," 6.8e-18"
"Hecw2",347.54,213.09,0.74," 6.6e-19"
"Smco4",17.3,10.59,0.74," 6.3e-10"
"Celf5",167.7,100.68,0.74," 4.2e-56"
"Tmco5",1,0.58,0.74," 4.7e-02"
"Gstm2",1.18,0.79,0.74," 3.0e-02"
"9430097D07Rik",0.95,0.57,0.74," 3.3e-02"
"Coro2a",61.94,37.87,0.74," 2.3e-28"
"Col26a1",36.55,22.83,0.74," 2.3e-13"
"1700084F23Rik",3.01,1.9,0.74," 5.9e-04"
"Prx",6.6,4.12,0.74," 4.9e-06"
"Fgfr1",104.92,63.71,0.74," 8.5e-27"
"Adarb2",473.61,289.43,0.74," 2.7e-07"
"Kifc2",170.36,104.48,0.74," 1.7e-34"
"Tmem132a",61.93,37.02,0.73," 4.7e-18"
"Rreb1",140.62,85.05,0.73," 1.7e-08"
"Stxbp2",16.26,9.81,0.73," 4.7e-12"
"Efcab6",19.59,11.93,0.73," 2.2e-08"
"Hdac7",132.99,80.55,0.73," 2.6e-73"
"Mctp1",253.28,155.72,0.73," 1.3e-16"
"4932413F04Rik",4.66,2.75,0.73," 9.1e-06"
"Smpd4",38.04,23.21,0.73," 8.4e-28"
"Hao2",1.24,0.82,0.73," 3.3e-02"
"Pam",698.14,422.57,0.73," 2.9e-31"
"Gabrb1",1539.82,933.34,0.73," 1.5e-34"
"Cntnap4",222.56,135.12,0.73," 8.3e-11"
"Hfm1",30.19,18.87,0.73," 1.3e-10"
"Rasgef1a",154.92,94.19,0.73," 4.4e-60"
"Slitrk6",5.09,3.04,0.73," 1.0e-04"
"Gpr12",10.36,6.6,0.73," 1.3e-07"
"Plcb4",331.43,202.48,0.73," 5.5e-31"
"Ckmt2",10.27,6.26,0.73," 5.0e-10"
"A1cf",4.22,2.43,0.73," 3.8e-04"
"Togaram2",41.71,25.83,0.73," 6.6e-10"
"Larp1b",97.25,59.32,0.72," 4.1e-25"
"Lamc2",2.44,1.58,0.72," 2.1e-03"
"Olfr55",4.37,2.67,0.72," 2.3e-04"
"Cabp1",39.72,24.66,0.72," 2.6e-16"
"Arntl2",71.19,43.32,0.72," 4.3e-24"
"Igsf21",48.04,29.27,0.72," 3.2e-21"
"Dab1",1364.71,829.81,0.72," 5.8e-85"
"A330015K06Rik",80.93,49.4,0.72," 9.4e-13"
"Sec14l3",1.67,1.06,0.72," 1.2e-02"
"C230004F18Rik",527.62,323.53,0.72," 5.5e-25"
"R3hdm1",550.67,335.07,0.72," 3.9e-47"
"Erc2",822.94,501.45,0.72," 6.2e-29"
"Il34",36.37,22.68,0.72," 3.3e-20"
"Spats2l",111.53,68.04,0.72," 1.4e-11"
"Cdr1",4.43,2.82,0.72," 1.3e-04"
"Unc5a",38.94,23.25,0.72," 3.9e-12"
"Nmu",2.98,1.95,0.72," 4.9e-02"
"Ccdc157",44.37,26.87,0.72," 4.9e-20"
"Zdhhc23",13.86,8.44,0.72," 2.6e-14"
"Ntng1",381.04,232.97,0.72," 5.5e-07"
"Xk",16.76,10.09,0.71," 2.2e-12"
"Usp29",1255.53,779.96,0.71," 3.2e-27"
"Tmcc3",532.1,328.32,0.71," 2.7e-13"
"Olfr689",1.22,0.79,0.71," 3.3e-02"
"Gria1",993.13,608.45,0.71," 2.8e-77"
"C1qtnf12",25.94,16.59,0.71," 3.0e-15"
"Adgrl3",1607.3,987.57,0.71," 1.4e-46"
"Cpne6",51.19,31.09,0.71," 7.5e-33"
"Armc9",273.68,168.39,0.71," 2.9e-40"
"Mfap3l",47.42,28.77,0.71," 2.7e-22"
"Scn1a",282.73,174.53,0.71," 2.6e-21"
"Pdk3",33.52,20.63,0.71," 1.2e-23"
"Gipc2",22.49,14.02,0.71," 1.5e-13"
"Fam71d",12.89,8.06,0.71," 1.0e-10"
"Gpr82",2.36,1.48,0.71," 5.4e-03"
"Rrh",2.68,1.57,0.71," 1.8e-03"
"Kcnv1",5.12,3.21,0.71," 6.3e-04"
"Rab36",109.4,66.15,0.71," 5.6e-31"
"1700121C08Rik",4.24,2.64,0.71," 3.4e-04"
"Atp1a4",2.37,1.61,0.71," 1.3e-02"
"Sh3gl3",109.01,66.14,0.71," 5.6e-17"
"Syt1",1762.67,1080.56,0.71," 5.6e-26"
"Crhr2",10.8,6.3,0.71," 1.3e-06"
"Tomm6os",1.08,0.68,0.71," 3.0e-02"
"Zmynd10",14.58,9.56,0.71," 9.2e-08"
"B430218F22Rik",0.99,0.65,0.71," 4.6e-02"
"Cerkl",10.12,6.1,0.7," 4.1e-05"
"Fgf12",880.13,536.65,0.7," 3.1e-33"
"Sox5os2",16.23,10.1,0.7," 1.6e-14"
"B230307C23Rik",43.51,27.08,0.7," 3.8e-31"
"Atp6ap1l",2.78,1.88,0.7," 3.0e-03"
"Bcl11a",85.37,52.76,0.7," 4.4e-09"
"Ppp3ca",900.73,555.94,0.7," 9.5e-82"
"Elfn1",20.55,12.6,0.7," 6.4e-13"
"Klhl14",5.69,3.69,0.7," 1.3e-02"
"9330198I05Rik",1.21,0.75,0.7," 3.4e-02"
"Lyrm9",39.49,24.81,0.7," 5.1e-23"
"Spata4",1.27,0.75,0.7," 3.8e-02"
"Plxna4os3",22.68,14.58,0.7," 8.9e-11"
"Meiob",2.11,1.39,0.7," 3.9e-03"
"Polr3g",13.21,8.13,0.7," 1.0e-10"
"Dnajc5b",1.96,1.31,0.7," 2.0e-02"
"Fig4",57.75,35.17,0.7," 1.4e-29"
"Cacng8",89.13,55.27,0.7," 1.6e-33"
"Abcb11",1.3,0.91,0.7," 2.8e-02"
"Sptbn4",217.23,137.62,0.7," 1.0e-26"
"Ust",103.7,64.41,0.7," 4.0e-11"
"Epor",2.02,1.22,0.7," 2.2e-02"
"Sh3gl2",215.37,130.3,0.7," 7.2e-25"
"Mirg",290.3,181.57,0.7," 1.7e-14"
"Cdh11",133.15,82.18,0.69," 7.2e-22"
"Oprk1",35.06,21.76,0.69," 1.4e-11"
"Mycn",3.49,2.31,0.69," 3.2e-03"
"Kcna1",43.5,27.6,0.69," 4.6e-08"
"Dnhd1",7.35,4.56,0.69," 4.7e-08"
"Chrd",17.73,11.16,0.69," 6.8e-12"
"Dchs2",63.22,38.73,0.69," 2.3e-10"
"Nyap2",237.58,149.89,0.69," 6.3e-29"
"Osbpl6",431.52,271.26,0.69," 2.4e-33"
"Dapk1",257.82,160.76,0.69," 3.0e-85"
"Tbc1d1",100.17,62.31,0.69," 6.6e-67"
"Sorbs2",451.19,280.06,0.69," 1.4e-28"
"Cmbl",22.86,15.02,0.69," 8.4e-10"
"Ccdc116",3.52,2.2,0.69," 1.5e-03"
"Unc5c",816.03,509.16,0.69," 1.3e-17"
"Siae",28.34,17.83,0.69," 3.2e-25"
"Clnk",15.97,10.18,0.69," 1.5e-12"
"Rell2",69.89,43.72,0.69," 2.2e-44"
"Muc16",3.7,2.3,0.68," 9.7e-05"
"Mmp17",26.99,16.98,0.68," 9.9e-18"
"Tango2",218.53,137.55,0.68," 1.5e-41"
"Mpp4",5.6,3.57,0.68," 1.1e-05"
"Slc7a14",165.14,103.01,0.68," 1.1e-18"
"Ablim2",203.97,127.17,0.68," 7.1e-30"
"2310030G06Rik",5.3,3.33,0.68," 3.0e-05"
"Car11",86.03,54.71,0.68," 7.9e-25"
"Dffb",47.62,29.44,0.68," 7.1e-17"
"Fam196b",52.78,33.55,0.68," 2.4e-12"
"Thsd7b",246.67,158.06,0.68," 2.8e-08"
"Gssos1",2,1.28,0.68," 1.2e-02"
"C78859",52.13,33.45,0.68," 1.0e-10"
"Nexn",29.22,18.47,0.68," 5.1e-08"
"Ltbp1",18.77,10.9,0.68," 1.2e-04"
"Myoz3",2.16,1.13,0.68," 2.0e-02"
"Impdh1",52.88,33.18,0.68," 4.5e-21"
"Csmd3",1712.07,1088,0.68," 1.0e-17"
"Hs3st5",256.17,160.1,0.68," 4.4e-08"
"Pate2",48.83,30.31,0.68," 6.1e-17"
"Tiam1",126.01,78.55,0.68," 8.1e-30"
"Kcnq5",617.86,383.3,0.68," 1.1e-09"
"Gabrb2",222.69,141.63,0.68," 7.2e-13"
"Plcz1",3.27,2.1,0.68," 9.7e-04"
"1700016K05Rik",12.32,7.71,0.68," 4.4e-11"
"Aff3",264.36,166.28,0.68," 5.5e-19"
"Nmbr",3.76,2.42,0.67," 4.1e-03"
"Cenpi",2.15,1.29,0.67," 6.0e-03"
"Igsf9b",122.61,76.99,0.67," 9.1e-24"
"Slco4c1",9.37,6,0.67," 5.7e-06"
"Carmil3",90.47,57.26,0.67," 6.6e-28"
"Mlip",19.54,12.46,0.67," 3.0e-07"
"Pip5kl1",11.73,7.34,0.67," 1.3e-06"
"Zdhhc1",128.82,80.69,0.67," 3.7e-29"
"Vstm2a",76.69,48.22,0.67," 6.0e-14"
"Kcnab1",153.49,95.11,0.67," 1.7e-20"
"Prkce",454.58,287.27,0.67," 1.8e-48"
"Stxbp5l",427.63,273.27,0.67," 7.5e-24"
"Hrh1",29.4,18.43,0.67," 2.3e-11"
"Kcnh3",4.28,2.59,0.67," 1.0e-03"
"A230006K03Rik",526.95,342.08,0.67," 1.5e-11"
"Chrna4",7.34,4.58,0.67," 2.7e-05"
"Card9",4.03,2.49,0.67," 6.5e-04"
"Calb1",183.49,126.65,0.67," 4.8e-08"
"C530050E15Rik",5.26,3.44,0.67," 2.2e-04"
"Crybg2",1.67,1.02,0.67," 2.7e-02"
"Ltk",18.69,12.13,0.67," 2.4e-11"
"B130046B21Rik",13.17,8.25,0.67," 1.7e-07"
"Tbc1d10c",2.27,1.47,0.67," 6.6e-03"
"Mc3r",3.28,2.09,0.67," 1.1e-02"
"Cacng6",1.33,0.76,0.67," 4.4e-02"
"Mroh8",17.18,11.22,0.67," 1.6e-08"
"Chia1",4.59,2.93,0.67," 6.0e-05"
"Rbm24",57.75,36.32,0.66," 2.0e-17"
"Samd11",13.93,9.34,0.66," 2.4e-06"
"Recql4",1.82,1.08,0.66," 1.6e-02"
"Crybb3",3.71,2.38,0.66," 1.8e-04"
"Syt6",43.29,27.61,0.66," 3.2e-11"
"Msc",1.74,1.1,0.66," 8.6e-03"
"Dync1i1",450.51,285.5,0.66," 3.8e-27"
"Tbc1d4",61.36,38.33,0.66," 1.3e-18"
"Ubxn11",116.62,74.66,0.66," 1.2e-28"
"Arsk",40.73,25.06,0.66," 5.6e-08"
"Spink10",76.93,48.45,0.66," 2.0e-12"
"Ssh3",33.59,21.49,0.66," 1.6e-18"
"Rassf8",190.22,120.12,0.66," 6.3e-33"
"Zim3",27.67,17.61,0.66," 5.9e-11"
"Lsamp",7918.31,5097.31,0.66," 2.2e-43"
"D330050G23Rik",7.3,4.64,0.66," 4.4e-07"
"Cyp2j11",3.41,2.13,0.65," 7.2e-04"
"Glt1d1",80.84,52.22,0.65," 4.9e-21"
"Adgrb3",2246.05,1433.22,0.65," 1.7e-31"
"Adcy6",35.16,22.19,0.65," 9.2e-17"
"Rimbp2",260.1,167.88,0.65," 5.8e-36"
"Agfg2",71.72,45.8,0.65," 1.2e-13"
"Dpp10",842.02,547.55,0.65," 1.3e-23"
"Sez6l",224.41,143.53,0.65," 5.2e-21"
"Jph4",110.03,70.06,0.65," 1.4e-54"
"Bend4",22.76,14.54,0.65," 5.2e-13"
"Actn1",94.48,60.31,0.65," 9.5e-41"
"Fam186b",4.83,3.06,0.65," 9.4e-05"
"4933404O12Rik",14.89,9.79,0.65," 1.4e-13"
"B230317F23Rik",9.15,5.94,0.65," 6.0e-08"
"Pde6h",5.41,3.42,0.65," 1.3e-04"
"Magi1",767.78,496.55,0.65," 2.7e-34"
"Zmym1",92.03,57.33,0.65," 5.7e-30"
"Cdh12",248.6,161.81,0.65," 4.4e-08"
"Spock1",456.2,288.7,0.65," 1.1e-21"
"Ppargc1b",72.02,46.7,0.64," 9.7e-23"
"Rph3al",31.43,20.13,0.64," 1.2e-14"
"Abca12",6.72,3.79,0.64," 8.0e-04"
"Ero1lb",52.61,33.67,0.64," 2.4e-35"
"Cntnap5c",190.23,124.01,0.64," 1.5e-11"
"Ndfip1",404.71,261.12,0.64," 1.5e-32"
"Olfr323",13.52,8.95,0.64," 5.8e-08"
"Slc16a9",14.02,9.24,0.64," 7.0e-06"
"Arg2",14.35,9.5,0.64," 1.0e-10"
"Morn1",135.91,87.46,0.64," 8.2e-43"
"Stx1a",64.7,41.47,0.64," 4.9e-23"
"Frmpd4",623.8,406,0.64," 2.6e-21"
"Ptpn12",169.48,109.52,0.64," 1.4e-48"
"Ctdspl",144.6,94.08,0.64," 1.8e-31"
"Adgrb2",78.84,50.85,0.64," 4.1e-28"
"Tnfrsf4",1.41,0.88,0.64," 3.9e-02"
"Acvr2a",95.93,61.84,0.64," 1.3e-21"
"Itgae",14.38,8.22,0.63," 2.9e-04"
"Mtfr2",5.21,3.31,0.63," 5.3e-05"
"Rims4",53.9,34.41,0.63," 1.5e-18"
"Scn3a",224.37,144.92,0.63," 2.6e-21"
"Lrrc7",788.31,515.19,0.63," 2.1e-18"
"Gjd2",4.54,3,0.63," 5.3e-04"
"Tmem178b",816.69,532.63,0.63," 7.4e-29"
"C86187",1.42,0.86,0.63," 4.9e-02"
"Fam57a",51.12,32.93,0.63," 3.1e-28"
"Fer1l6",1.66,1.04,0.63," 1.9e-02"
"Kcnk10",90.39,58.89,0.63," 1.5e-21"
"Ccdc15",25.53,16.26,0.63," 4.0e-06"
"Snrpn",212,141.16,0.63," 5.2e-07"
"Sh2d1a",3.5,2.28,0.63," 1.5e-03"
"Akap12",94.46,61.53,0.63," 1.6e-21"
"Spata9",4.63,3.12,0.63," 4.5e-05"
"Clvs1",199.09,131.28,0.63," 1.7e-13"
"Tunar",11.08,7.14,0.63," 1.7e-07"
"Shh",8.73,5.82,0.63," 4.6e-05"
"Ets2",34.95,23.91,0.62," 1.5e-05"
"Ube3a",1614.91,1067.48,0.62," 1.4e-20"
"Ptpn5",147.21,95.87,0.62," 1.1e-20"
"Thpo",6.45,4.25,0.62," 9.5e-05"
"Pbx4",89.43,58.73,0.62," 4.4e-25"
"Ankrd55",132.37,86.99,0.62," 4.3e-14"
"Arhgap20os",12.25,8.2,0.62," 1.7e-07"
"Nsun7",102.11,67.4,0.62," 5.2e-30"
"Lsmem1",4.02,2.5,0.62," 6.5e-04"
"Fndc8",11.76,7.64,0.62," 5.8e-07"
"Col20a1",6.15,3.94,0.62," 1.6e-03"
"Sgcd",624.89,410.61,0.62," 1.2e-28"
"Fam185a",45.69,29.88,0.62," 2.0e-22"
"Cd163l1",7.55,5.02,0.62," 4.1e-06"
"Tk1",5.89,3.83,0.62," 7.8e-05"
"Ralgapa2",207.64,137.12,0.62," 5.8e-22"
"Miat",223.18,145.67,0.62," 7.6e-20"
