"gene","Sample_111475","Sample_111476","Sample_116059","Sample_116060"
"Gm38699",0.0738193991272379,0,0.276244390485183,0.0877614535495834
"Gm47437",0.0553645493454284,0.0192985855986483,0,0.0292538178498611
"Gm47440",0,0,0,0
"Gm46342",0,0,0,0
"Gm47441",0,0,0,0
"Gm47442",0,0,0,0
"Gm47443",0,0,0,0
"Gm17330",0,0,0,0
"Gm47444",0,0,0,0
"AC150661.1",0.0738193991272379,0.0578957567959448,0.0690610976212958,0.0292538178498611
"9030624G23Rik",0.35064214585438,0.521061811163503,0.310774939295831,0.321791996348472
"Gm47446",0.0369096995636189,0.0578957567959448,0.103591646431944,0.0292538178498611
"Gm21297",0.129183948472666,0.0771943423945931,0.0690610976212958,0.0877614535495834
"Gm4120",0,0,0,0
"Gm47478",0,0,0,0
"Gm9315",0,0,0,0
"Gm16372",0,0.0192985855986483,0,0
"Taf1b",17.1814651468646,15.2265840373335,24.1368536186429,21.5893175731975
"Gm47482",0,0,0,0
"Grhl1",42.42769964838,17.2336369395929,56.6991611470839,22.4669321086933
"Gm6969",5.61027433367008,4.45797327328775,2.69338280723054,1.69672143529195
"Klf11",12.3462945040305,14.7248208117686,11.8785087908629,12.5498878575904
"Cys1",16.9784617992647,13.2967254774687,18.8536796506138,13.3982485752364
"Rrm2",0.775103690835998,0.964929279932414,0.690610976212958,0.614330174847084
"Gm48895",0,0,0,0
"Gm48896",0,0,0,0.0292538178498611
"Gm9318",0,0.0771943423945931,0,0
"Gm26211",0,0.0385971711972965,0,0
"Gm48897",0,0,0,0
"2900060N12Rik",1.08883613712676,2.95268359659319,0.65608042740231,2.60358978863764
"Mboat2",29.2693917539498,43.9814765793194,33.6327545415711,52.7738874011495
"Gm36236",0.166093648036285,0.347374540775669,0.241713841674535,0.204776724949028
"Kidins220",277.357937370815,241.406007253491,301.762466056252,278.671868837777
"Gm47701",0.239913047163523,0.463166054367559,0.345305488106479,0.5265687212975
"Id2",42.7045223951071,32.8847898600967,34.8413237499438,31.9744229098982
"Gm17746",0.184548497818095,0.0192985855986483,0.241713841674535,0
"Gm36287",0.0369096995636189,0.0964929279932414,0.103591646431944,0
"Gm47705",0.0184548497818095,0,0,0
"Gm19340",0,0,0,0
"Gm47713",0,0,0,0
"AC163354.1",0,0.0964929279932414,0,0.0292538178498611
"Gm22527",0,0,0,0
"Gm9321",0.0184548497818095,0,0,0
"Gm47733",0.0738193991272379,0,0,0
"Gm29687",0,0,0,0.0292538178498611
"Gm47750",0,0,0,0
"4930480M12Rik",0,0,0,0
"Gm29968",0,0.0192985855986483,0,0
"Rnf144a",19.4329568202454,35.8567720422885,23.1699982519448,37.4156330299724
"4930549C15Rik",0.0922742489090474,0.0578957567959448,0,0.234030542798889
"Mir6538",0.0738193991272379,0.0578957567959448,0,0
"Gm47799",0,0,0,0
"Rsad2",0.609010042799712,0.578957567959448,0.863263720266198,0.965375989045417
"Cmpk2",65.4039876267328,52.0482853595544,71.9271331725796,47.8884998202227
"Gm46344",0.184548497818095,0.0578957567959448,0.138122195242592,0
"1700020D12Rik",0,0,0,0
"Gm47847",0,0,0,0
"4933409F18Rik",0,0,0,0
"Gm9866",77.3811851351271,42.2253052898424,105.076460030802,63.2467541913997
"Gm47860",0.0184548497818095,0.0578957567959448,0.0690610976212958,0.0585076356997222
"Sox11",49.1452649689586,64.6502617554717,58.0113220018885,76.7035104023359
"Gm4166",0,0,0,0
"Gm24326",0,0,0,0
"Gm45941",0.0369096995636189,0.0771943423945931,0,0
"Gm31025",0.0184548497818095,0.0192985855986483,0,0.0292538178498611
"Gm25923",0,0,0,0
"Gm47872",0,0,0,0
"Gm47871",0,0,0,0
"Gm25564",0,0,0,0
"Dcdc2c",0,0.0385971711972965,0.0345305488106479,0
"Gm47878",0,0,0,0
"Allc",0.627464892581522,0.405270297571614,0.414366585727775,0.204776724949028
"Colec11",0.479826094327046,0.347374540775669,0.17265274405324,0.175522907099167
"Rps7",43.5534454850703,25.3583414766238,35.3938125309141,16.1773612709732
"Rnaseh1",8.26777270225064,6.31063749075799,8.32186226336615,5.82150975212236
"Adi1",42.4830641977254,45.2165860576329,63.2254348722963,59.824057502966
"Mir6937",0,0,0,0
"Trappc12",111.98402847602,114.016043716814,101.485282954494,107.303003873291
"Eipr1",62.1743889149161,51.9131952603639,56.1466723661135,44.0855034997407
"Gm48904",0.0369096995636189,0.250881612782428,0,0.321791996348472
"Gm48905",0,0.0385971711972965,0,0
"Gm48080",0.0184548497818095,0,0,0.0292538178498611
"AC162181.1",0.461371244545237,0.405270297571614,0.82873317145555,0.585076356997222
"Gm23342",0.0184548497818095,0,0,0.0585076356997222
"4833405L11Rik",0.0369096995636189,0.11579151359189,0,0
"CT010462.1",0.572100343236094,0.385971711972965,0.276244390485183,0.234030542798889
"Gm6989",0.276822746727142,0.154388684789186,0.0690610976212958,0.26328436064875
"Gm20208",1.29183948472666,1.33160240630673,1.5884052452898,1.17015271399444
"Myt1l",348.796660876199,245.304321544418,449.7949288075,327.789029007694
"C630031E19Rik",0.406006695199808,0.964929279932414,0.0345305488106479,0.614330174847084
"Pxdn",12.5123881520668,12.3317961975362,12.5000586694545,14.2173554750325
"Tpo",3.08195991356218,2.8368920830013,2.62432170960924,2.31105161013903
"Gm15691",0,0.0385971711972965,0.0345305488106479,0.0585076356997222
"Sntg2",8.50768574941417,7.52644838347283,12.1547531813481,7.31345446246528
"2310016D03Rik",0.0553645493454284,0.0385971711972965,0,0.0292538178498611
"Gm25865",0,0.0192985855986483,0,0
"Gm28806",0,0,0,0
"Ryk-ps1",0,0,0,0
"Gm25243",0,0,0,0
"Tmem18",24.4342211111157,20.6108894193564,27.7970917925716,22.5546935622429
"Alkal2",0.516735793890665,0.501763225564855,0.414366585727775,0.204776724949028
"Acp1",15.3544350184655,10.6335206648552,13.5014445849633,10.0633133403522
"Sh3yl1",18.9162210263547,11.7142414583795,19.2680462363415,12.9886951253383
"Gm6992",0.0738193991272379,0.0578957567959448,0.103591646431944,0
"Gm18502",0,0,0,0
"Gm25408",0,0,0,0
"Fam110c",0.35064214585438,0.540360396762152,0.207183292863888,0.321791996348472
"Gm32443",0,0,0,0
"Gm48100",0,0,0,0
"Gm48112",0,0,0,0
"6030469F06Rik",0,0,0,0
"Gm18024",0,0,0,0
"Gm48117",0,0,0,0
"Gm6993",0,0,0,0
"Gm32899",0,0,0,0
"Gm24613",0.0369096995636189,0,0,0.0585076356997222
"Lamb1",10.9621807703948,9.76508431291603,10.6008784848689,8.42509954076
"Dld",102.018409593843,75.1486923211364,146.513118603579,108.794948583634
"Slc26a3",0.129183948472666,0.11579151359189,0.0345305488106479,0.117015271399444
"Gm9359",0,0,0,0
"Cbll1",19.7097795669725,18.8161209586821,32.9766741141688,30.3069552924561
"Gm29542",0,0,0,0
"Gm29541",0.0369096995636189,0.154388684789186,0.0690610976212958,0.175522907099167
"Slc26a4",0.203003347599904,0.212284441585131,0.103591646431944,0.0585076356997222
"Gm48524",0,0,0,0
"Bcap29",26.7041676342783,22.772331006405,34.5650793594586,31.8281538206489
"Dus4l",4.13388635112532,4.12989731811073,5.93925439543144,4.00777304543097
"Cog5",39.4564688335086,45.6411549408032,54.1439005350959,67.5470654153293
"Gpr22",15.3359801686837,13.2195311350741,19.9241266637438,20.0681190450047
"Gm48808",0,0.0385971711972965,0,0.0585076356997222
"Gm18029",0.0553645493454284,0.0385971711972965,0,0.0292538178498611
"Gm48809",0,0.0385971711972965,0,0
"Gm25913",0,0.0192985855986483,0,0
"Hbp1",8.34159210137788,12.949350936693,9.21965653244299,17.1427372600186
"Prkar2b",100.708115259334,75.5153654475107,123.826548034983,97.9710359791849
"Gm33111",0,0,0,0
"5430401H09Rik",0,0,0.0345305488106479,0
"Pik3cg",0.387551845417999,2.47021895662698,0.310774939295831,3.45195050628361
"Gm47928",0,0,0,0
"Gm33308",0,0,0,0
"Gm23875",0,0.0964929279932414,0,0.0292538178498611
"Ccdc71l",24.1573983643886,21.5758186992888,26.1050949008498,21.7940942981465
"AC155255.1",0.0369096995636189,0.0385971711972965,0.0345305488106479,0
"Gm17820",0,0.0192985855986483,0,0
"Gm47937",0,0,0,0
"Gm18726",0.0738193991272379,0.11579151359189,0.0345305488106479,0.117015271399444
"Nampt",56.6748436799369,52.839527369099,73.1011718321416,72.9590217175537
"Gdap10",0.516735793890665,2.06494865905537,0.103591646431944,2.60358978863764
"Gm47948",0,0,0,0.0292538178498611
"4933406C10Rik",1.3656588838539,0.984227865531062,0.82873317145555,0.965375989045417
"Gm19056",0.0553645493454284,0.0385971711972965,0.103591646431944,0
"Gm18622",0,0.11579151359189,0,0
"Gm47961",0,0,0,0.0292538178498611
"Sypl",16.7754584516648,22.5021508080239,25.3454228270156,25.5970906186285
"Gm24922",0,0,0,0
"Cdhr3",1.43947828298114,1.37019957750403,0.863263720266198,0.731345446246528
"Gm22904",0,0,0,0
"F730043M19Rik",13.1213981948665,6.00186012117961,10.5663479360583,6.87464719471736
"Gm16267",0.166093648036285,0.135090099190538,0.103591646431944,0.117015271399444
"Atxn7l1",52.4671379296843,40.874404297937,51.5195788254867,40.5750453577574
"Atxn7l1os1",0.110729098690857,0.44386746876891,0.0345305488106479,0.321791996348472
"Atxn7l1os2",0,0.231583027183779,0.103591646431944,0.0877614535495834
"Efcab10",5.62872918345189,3.43514823655939,7.28594579904671,3.92001159188139
"Gm47506",0.110729098690857,0.0385971711972965,0.0690610976212958,0.0877614535495834
"Twistnb",18.011933387046,15.5160628213132,25.794319961554,21.8818557516961
"Gm23529",0,0,0,0
"Gm9368",0,0,0,0
"Gm9370",0,0,0,0
"Gm40383",0,0.0192985855986483,0,0.0292538178498611
"Ferd3l",0,0,0,0
"Twist1",0.0553645493454284,0.212284441585131,0.0345305488106479,0.146269089249306
"Hdac9",51.5813051401575,52.3570627291328,56.6301000494626,65.5578058015388
"Gm18025",0,0,0,0
"Gm47357",0,0,0,0
"4921508M14Rik",0.0738193991272379,0.0771943423945931,0,0.0585076356997222
"Gm24429",0,0.0192985855986483,0,0
"Prps1l1",0,0,0,0
"Gm24359",0,0,0,0
"Snx13",69.5378739778581,57.9150553815435,103.867890822429,102.534631563763
"Gm10933",0.0922742489090474,0.308777369578372,0.103591646431944,0.146269089249306
"Gm48137",0.0553645493454284,0.154388684789186,0,0
"Mir680-3",0,0,0,0
"Gm44396",0,0,0,0
"Gm26071",0,0,0,0
"Ahr",8.06476935465074,7.19837242829581,9.32324817887494,8.10330754441153
"Gm48236",0,0.0771943423945931,0.0690610976212958,0.0585076356997222
"Gm48237",0,0,0,0
"Gm34047",0,0,0,0
"9130015A21Rik",0,0.0385971711972965,0.0345305488106479,0
"Gm48264",0,0,0.0345305488106479,0
"Gm46317",0,0,0,0
"Gm7002",0.0184548497818095,0,0,0
"Gm9472",0,0,0,0
"Agr3",0,0,0.0345305488106479,0
"Agr2",0,0.0192985855986483,0,0.0877614535495834
"Tspan13",88.8970113989762,66.4836273873433,93.7159094720984,61.3160022133089
"Gm5434",0.203003347599904,0.135090099190538,0.17265274405324,0.146269089249306
"Bzw2",23.9359401670069,19.9933346801996,26.3122781937137,21.8233481159964
"Gm18115",0.0184548497818095,0.0385971711972965,0,0
"Gm48369",0.0922742489090474,0.154388684789186,0.0690610976212958,0.175522907099167
"Ankmy2",90.0965766347938,64.9011433682542,101.312630210441,75.8844035025398
"Gm19046",0.110729098690857,0.0385971711972965,0,0.0292538178498611
"Lrrc72",0,0,0,0
"Gm40392",0,0,0,0
"Sostdc1",1.45793313276295,0.791242009544579,1.41575250123656,1.08239126044486
"Gm34215",0,0,0,0
"Gm25438",0.0184548497818095,0,0,0
"D630036H23Rik",0.221458197381714,0.212284441585131,0.310774939295831,0.351045814198333
"Ispd",18.0303882368279,14.319550514197,22.065020690004,19.2490121452086
"Gm7252",0.0369096995636189,0,0,0
"Mir5099",0.0553645493454284,0,0,0
"Gm40394",0,0,0,0
"Gm48613",0,0.0385971711972965,0,0
"Gm18026",0,0,0,0
"Gm44326",0,0,0,0
"Gm48616",0,0,0,0
"Gm48617",0,0,0,0
"Gm29007",0,0,0,0
"Meox2",0.0369096995636189,0.154388684789186,0.0690610976212958,0.0585076356997222
"Agmo",0.166093648036285,1.23510947831349,0.138122195242592,1.55045234604264
"Gm34408",0.0184548497818095,0.0578957567959448,0,0.0292538178498611
"Gm48660",0,0,0,0
"Dgkb",268.831796771619,203.908855435318,450.34741758847,332.73292422432
"Gm48713",0.0184548497818095,0.0385971711972965,0,0.321791996348472
"Gm48715",0,0,0,0
"Gm35755",0.129183948472666,0.135090099190538,0,0.0585076356997222
"Gm18338",0.0369096995636189,0.11579151359189,0.0345305488106479,0.0877614535495834
"4930428E07Rik",0.0738193991272379,0.0578957567959448,0.103591646431944,0.26328436064875
"Gm48813",0,0,0,0
"Gm4257",0,0,0,0
"Etv1",8.04631450486893,17.9862817779402,7.21688470142541,23.5200695512883
"Gm18442",0.0922742489090474,0,0,0
"Gm34611",0,0,0,0
"Gm47832",0,0,0,0
"Gm34662",0,0,0,0
"Gm19563",0,0,0,0
"Gm34809",0,0,0,0
"Gm18591",0,0,0,0
"Gm47855",0,0,0,0
"Gm24069",0,0,0,0
"Gm34923",0,0.0192985855986483,0,0
"Gm47859",0,0,0,0
"Gm24434",0,0,0,0
"Gm18116",0,0,0,0
"Gm4263",0,0,0,0
"Gm47868",0,0,0,0
"AC134468.1",0.258367896945333,0.173687270387834,0.138122195242592,0.409553449898056
"Arl4a",25.5415120980243,26.3232707565562,40.9532308894284,39.1416082831142
"Arl4aos",0.0738193991272379,0.212284441585131,0,0.146269089249306
"Scin",0.0553645493454284,0.0964929279932414,0.0690610976212958,0.0292538178498611
"Lsmem1",0.184548497818095,0.154388684789186,0.310774939295831,0.117015271399444
"Gm17056",0.166093648036285,0.405270297571614,0.17265274405324,0.468061085597778
"Ifrd1",11.4973714140673,13.1037396214822,10.2901035455731,16.4698994494718
"Gm17024",0,0.0385971711972965,0.0345305488106479,0.234030542798889
"Mir1938",0,0,0,0
"Gm7008",1.34720403407209,1.27370664951079,2.14089402626017,1.75522907099167
"Gm47954",0.0553645493454284,0.0771943423945931,0.17265274405324,0.0877614535495834
"Zfp277",14.5239667782841,11.6949428727809,19.7514739196906,18.5176666989621
"Dock4",86.7562488242863,92.7490023871036,106.0433153975,125.469624758054
"Gm19441",0,0,0,0
"Gm7239",0.0553645493454284,0.0385971711972965,0,0.0585076356997222
"Gm19220",0.0738193991272379,0.0964929279932414,0.0345305488106479,0.0585076356997222
"Gm18246",0,0,0,0
"Gm18954",0,0,0,0
"Immp2l",3.34032781050751,2.39302461423239,3.03868829533702,2.13552870303986
"Gm47375",0,0.0578957567959448,0,0
"Gm47376",0.0184548497818095,0.0964929279932414,0,0.0585076356997222
"Gm25497",0,0.0385971711972965,0,0
"Gm47373",0.129183948472666,0.231583027183779,0.276244390485183,0.26328436064875
"Gm47368",0.166093648036285,0,0.0345305488106479,0.0585076356997222
"Lrrn3",42.0032381033984,37.7287348453574,57.4933637697288,57.9810669784247
"Gm47374",0,0.0964929279932414,0.0345305488106479,0
"Gm47369",0,0,0,0
"Gm47371",0,0,0,0
"Gm46348",0,0.0192985855986483,0,0
"Gm47012",0,0,0,0
"Gm7242",0,0,0,0
"Gm47013",0,0,0,0
"Gm47020",0,0,0,0
"Gm25248",0,0,0,0
"AC113204.1",0,0,0,0
"Gm47030",0,0,0,0
"Gm26326",0,0,0,0
"Gm47036",0,0,0,0
"Gm10165",0.0738193991272379,0.0192985855986483,0.0345305488106479,0.0585076356997222
"Gm46349",0,0,0,0
"Gm47056",0.0184548497818095,0,0,0
"Gm7370",0,0.0385971711972965,0.0345305488106479,0
"Dnajb9",16.3509969066832,20.5143964913631,19.3371073339628,24.3391764510845
"Mir5627",0,0.0192985855986483,0,0
"Gm47096",0.33218729607257,0.521061811163503,0.345305488106479,0.409553449898056
"Pnpla8",132.782644180119,125.556597904806,181.250850707091,191.115192013143
"CT010444.1",0.110729098690857,0.135090099190538,0.207183292863888,0.0877614535495834
"Nrcam",172.515935760355,133.237434973068,183.84064186789,173.533647485376
"Gm48181",0.0184548497818095,0.0964929279932414,0,0.146269089249306
"Gm48182",0.0369096995636189,0.154388684789186,0,0.0877614535495834
"Gm6125",0,0,0,0
"Stxbp6",75.2773322600008,54.8079831001611,82.2517672669633,66.2306436120856
"Gm15901",0,0.0192985855986483,0,0
"Gm15902",0.0369096995636189,0.192985855986483,0.0345305488106479,0.0877614535495834
"Gm48508",0.0738193991272379,0.0771943423945931,0.0345305488106479,0.438807267747917
"Gm24731",0,0,0,0.0292538178498611
"Gm22076",0,0,0,0
"Gm9921",0,0,0,0
"Gm33680",2.32531107250799,2.35442744303509,3.55664652749674,4.09553449898056
"Gm48517",0.0369096995636189,0,0,0
"Gm48518",0.0369096995636189,0.0771943423945931,0,0.0585076356997222
"Gm48522",0,0,0.0690610976212958,0.0292538178498611
"Gm24948",0,0,0,0
"Gm18112",0,0.0192985855986483,0,0
"Gm48531",0,0,0,0
"Gm7422",0,0,0,0
"Gm48535",0,0.0578957567959448,0,0.0877614535495834
"B230217J21Rik",1.01501673799952,1.89126138866753,0.759672073834254,3.10090469208528
"Gm48536",0.461371244545237,1.23510947831349,0.517958232159719,0.994629806895278
"Nova1",250.173943642209,217.417865354371,323.551242355771,317.784223303041
"AC108802.1",2.10385287512628,4.90184074205666,2.72791335604119,9.36122171195556
"Gm48543",0.0922742489090474,0.270180198381076,0,0.26328436064875
"Gm48542",0.461371244545237,1.21581089271484,0.138122195242592,1.49194471034292
"Gm25051",0,0.0192985855986483,0,0
"Gm36971",0,0,0,0
"Gm2089",0,0,0,0
"Gm48578",0,0,0,0
"Gm7392",0,0,0,0
"Gm46327",0,0,0,0
"Gm48587",0,0,0,0
"Gm1818",0.129183948472666,0.0964929279932414,0.0345305488106479,0.0877614535495834
"Gm29818",0,0,0,0
"AC124542.1",0,0,0,0
"Gm26454",0,0,0,0
"Gm7456",0.35064214585438,0.192985855986483,0.276244390485183,0.0877614535495834
"Gm18623",0,0,0,0
"Gm34304",0.0184548497818095,0.0192985855986483,0.103591646431944,0.0292538178498611
"Foxg1",0.738193991272379,0.67545049595269,1.20856920837268,3.89075777403153
"Gm43517",0.0184548497818095,0.0578957567959448,0,0.0877614535495834
"3110039M20Rik",0.147638798254476,0.0771943423945931,0,0.146269089249306
"Gm48659",0,0,0.0345305488106479,0
"1810007C17Rik",0,0,0,0.0292538178498611
"Gm19599",0,0,0,0
"Gm25015",0,0,0,0
"Gm7476",0.0184548497818095,0.0192985855986483,0,0
"Gm7481",0.424461544981618,0.250881612782428,0.379836036917127,0.117015271399444
"Gm40418",0,0,0,0
"Prkd1",16.074174159956,13.605502847047,24.1368536186429,21.3845408482485
"Gm48779",0,0,0.0345305488106479,0
"Gm48777",0,0,0,0
"Gm40421",0,0.0192985855986483,0,0.0292538178498611
"1700008C04Rik",0,0,0,0
"Gm22088",0,0,0,0
"Gm7172",0.719739141490569,0.617554739156745,1.07044701313009,0.555822539147361
"Rps11-ps4",0.0184548497818095,0.0385971711972965,0.0345305488106479,0
"G2e3",4.81671579305227,7.85452433864985,8.66716775147263,15.0364623748286
"Scfd1",40.2869370736901,37.9410192869425,53.3842284612617,56.8401680822802
"Gm18503",0.0184548497818095,0,0,0
"Coch",7.03129776686941,4.36148034529451,8.56357610504068,8.54211481215945
"Strn3",98.21671053879,123.414454903356,130.456413406628,185.118159353921
"Ap4s1",56.6932985297187,36.049757898275,69.7171780486981,40.6920606291568
"Gm22663",0,0,0,0
"Hectd1",136.916530531244,141.477931023691,165.435859351814,188.950409492253
"Gm19309",0,0,0,0
"Heatr5a",17.5505621425008,25.5899245038076,14.6064221469041,26.2699284291753
"Gm26517",0.0369096995636189,0.0578957567959448,0,0.0585076356997222
"Dtd2",29.2693917539498,25.898701873386,30.2487607581276,19.5708041415571
"Gm47399",0.848923089963236,0.714047667149986,0.65608042740231,1.02388362474514
"Gpr33",0,0,0,0
"Gm32220",0,0,0,0
"Nubpl",5.81327768126998,4.92113932765531,6.83704866450829,6.46509374481931
"Gm47431",0.0369096995636189,0.0385971711972965,0,0.0292538178498611
"Gm35135",0,0,0,0
"Gm35188",0.0184548497818095,0,0,0
"Arhgap5",125.972804610631,173.18550716227,214.331116467692,326.794399200799
"1700031P21Rik",0,0,0,0
"Gm24859",0,0.0385971711972965,0,0
"Gm23296",0,0,0,0
"Gm35239",0,0.0192985855986483,0,0
"Akap6",327.278306030609,387.361210136068,288.813510252259,497.548933990438
"Gm47488",0.0184548497818095,0.0578957567959448,0,0.0292538178498611
"n-R5s58",0,0,0,0.0292538178498611
"Npas3",20.5217929573721,44.6955242464694,15.9531135505193,39.0245930117147
"1700030L22Rik",0.110729098690857,0.521061811163503,0.0690610976212958,0.234030542798889
"1700060O08Rik",0,0.0192985855986483,0,0
"Gm35818",0,0,0,0
"Egln3",3.67251510658008,6.1562488059688,4.41991024776293,3.5397119598332
"1700104L18Rik",0,0,0,0
"Gm22220",0,0,0,0
"Gm24692",0,0,0,0
"Gm47552",0,0,0,0
"Gm7550",0,0,0,0
"Gm46328",0,0,0.0345305488106479,0
"Gm47553",0,0,0,0
"Gm7557",0,0,0,0
"Gm10465",0,0,0,0
"Gm6218",0,0.11579151359189,0,0
"Sptssa",17.1999199966464,23.5056772591536,26.7611753282521,24.1051459082856
"Mir1892",0,0,0,0
"Gm40884",0.203003347599904,0.0385971711972965,0.17265274405324,0.146269089249306
"Gm24971",0,0.0192985855986483,0,0
"Eapp",38.4229972457273,31.6303817961845,41.0222919870497,41.1601217147546
"Gm36262",0,0.0771943423945931,0,0
"Gm22513",0.184548497818095,1.13861655032025,0.379836036917127,1.55045234604264
"Rpl31-ps17",0.0369096995636189,0.0771943423945931,0,0.0585076356997222
"Gm22634",0,0,0,0
"Gm23804",0,0.0192985855986483,0,0
"AC165349.1",0,0,0,0
"Gm25679",0,0,0,0
"Gm26444",0,0,0,0
"AC165349.2",0,0,0,0
"Gm24305",0.0184548497818095,0,0,0.0292538178498611
"Gm22317",0,0,0,0
"Snx6",40.9513116658352,40.1796552163857,49.4132153480372,53.5344866652459
"Cfl2",102.867332683806,95.4315057853157,127.34866401367,115.464819053402
"1700081N11Rik",0.0922742489090474,0.154388684789186,0.0690610976212958,0.146269089249306
"Baz1a",0.129183948472666,0.67545049595269,0.379836036917127,0.409553449898056
"Gm27014",0,0,0.0345305488106479,0
"Gm20403",0,0.0192985855986483,0,0
"Gm24296",0,0,0,0
"2700097O09Rik",4.65062214501599,4.57376478687964,3.59117707630738,7.31345446246528
"AC138767.1",0.0553645493454284,0.0385971711972965,0,0.0585076356997222
"AC157515.1",0,0.0385971711972965,0.138122195242592,0.0877614535495834
"Srp54",5.90555193017903,6.31063749075799,3.52211597868609,1.90149816024097
"1700047I17Rik1",0,0,0,0
"Gm2436",0,0,0,0
"Gm48340",0,0,0,0
"ENSMUSG00000112449",0,0,0,0
"1700047I17Rik2",0,0,0,0
"Gm2446",0,0,0,0
"Gm48352",0,0,0,0
"Srp54b",8.61841484810502,6.00186012117961,9.1505954348217,7.86927700161264
"AC166323.1",0.147638798254476,0.173687270387834,0.379836036917127,0.321791996348472
"Ppp2r3c",14.2840537311205,11.0773881336241,20.2694321518503,16.4698994494718
"1110008L16Rik",12.5492978516304,8.49137766340524,13.0870779992356,9.18569880485639
"Psma6",115.287446586964,92.1507462335455,165.401328803004,119.326323009584
"Rpl18a-ps1",0.0369096995636189,0,0.0345305488106479,0
"Nfkbia",12.3278396542487,14.3002519285984,11.8094476932416,14.0418325679333
"Gm36634",0.0922742489090474,0.463166054367559,0.103591646431944,0.117015271399444
"Aldoart2",0.276822746727142,0.154388684789186,0.310774939295831,0.0585076356997222
"Insm2",1.69784617992647,1.65967836148375,1.17403865956203,1.78448288884153
"Ralgapa1",139.075747955716,183.201473087968,169.717647404335,286.599653475089
"Gm48655",0.0738193991272379,0.212284441585131,0,0.204776724949028
"Gm9812",0.35064214585438,0.385971711972965,0.483427683349071,0.234030542798889
"Gm23394",0,0,0,0
"Brms1l",60.3289039367352,49.7517536733152,91.505954348217,69.8288632076185
"Gm22296",0,0,0,0
"Gm5183",0,0,0,0
"Gm23799",0,0,0,0
"Gm5184",0,0,0,0
"Gm47682",0,0.0192985855986483,0,0
"Gm25917",0,0,0,0
"Gm19990",0.258367896945333,0.771943423945931,0.276244390485183,0.380299632048195
"Gm24685",0,0,0,0.0292538178498611
"Mbip",10.556174075195,10.7107150072498,17.3688660517559,15.5337772782763
"Gm6265",0.0553645493454284,0.0192985855986483,0.0690610976212958,0
"Gm18027",0,0,0,0
"Sfta3-ps",10.943725920613,11.4247626743998,15.5042164159809,10.4143591545506
"Gm47720",0.239913047163523,0.173687270387834,0.207183292863888,0.234030542798889
"Nkx2-1",69.9623355228397,52.3377641435341,69.7171780486981,26.972020057572
"Gm26973",1.3656588838539,1.1579151359189,1.93371073339628,0.819106899796112
"Gm25760",0,0,0,0.0292538178498611
"C87198",0.147638798254476,0.192985855986483,0.0345305488106479,0.175522907099167
"Gm38103",0.35064214585438,0.366673126374317,0.379836036917127,0.292538178498611
"Nkx2-9",0.941197338872283,1.0807207935243,0.863263720266198,0.468061085597778
"Gm48835",0.239913047163523,0.212284441585131,0.207183292863888,0.321791996348472
"Gm18339",0,0,0,0
"Gm15524",0,0,0,0
"Pax9",0,0,0,0.0585076356997222
"Slc25a21",0.0553645493454284,0.366673126374317,0,0.292538178498611
"Prps1l3",13.656588838539,12.9879481078903,16.6437245267323,16.8209452636701
"Mipol1",5.05662884021579,6.7159077883296,5.38676561446108,7.19643919106584
"Gm11025",0,0,0,0
"Gm16246",0.0738193991272379,0.0771943423945931,0,0.0585076356997222
"Gm2568",0,0,0,0
"Gm37291",0,0,0,0
"Foxa1",9.28278944025016,2.66320481261346,1.6574663429111,0.643583992696945
"Ttc6",1.18111038603581,1.27370664951079,0.587019329781015,1.02388362474514
"4921518K17Rik",0,0,0,0
"Rpl26-ps2",0.0184548497818095,0,0.103591646431944,0.0292538178498611
"BC042761",0,0,0,0
"Gm47617",0,0,0,0
"Gm46329",0,0,0,0
"Sstr1",19.1561340735182,17.9090874355456,18.0594770279689,12.5498878575904
"Clec14a",0.904287639308664,0.984227865531062,0.241713841674535,0.497314903447639
"Gm18873",0,0,0,0
"Gm47645",0,0,0,0
"Gm2649",0,0,0,0
"Gm47647",0.0184548497818095,0,0,0
"Gm17529",0,0.154388684789186,0.0345305488106479,0.292538178498611
"Sec23a",190.21413670111,158.962449576066,227.003827881199,216.741536449621
"Gemin2",6.09010042799713,4.65095912927423,8.66716775147263,6.11404793062098
"Gm22973",0.0184548497818095,0.0385971711972965,0.0345305488106479,0.146269089249306
"Trappc6b",61.4361949236437,43.2674289121694,74.4133326869463,60.672418220612
"Pnn",17.1999199966464,26.7478396397265,20.200371054229,29.1953102141614
"Gm5786",0.203003347599904,0.135090099190538,0.207183292863888,0.0292538178498611
"Rpl21-ps3",0.0184548497818095,0,0,0
"Mia2",10.5377192254132,15.6125557493065,10.4627562896263,18.5176666989621
"Gm24233",0,0.0578957567959448,0,0.0877614535495834
"Fbxo33",85.0768574941417,67.8924241360446,90.815343372004,76.7327642201857
"Gm27284",0,0,0,0
"Gm48258",0,0,0,0
"Gm7719",0,0.0385971711972965,0.0345305488106479,0
"Gm4930",0,0,0,0
"Gm48263",0,0,0,0
"Gm18242",0,0,0,0
"Gm48268",0.0184548497818095,0.0192985855986483,0,0
"Gm7727",0,0,0,0
"Gm24377",0,0,0,0
"Gm22673",0,0,0,0
"Gm48285",0,0,0,0
"Gm29809",0,0,0,0
"Gm48289",0,0,0,0
"Gm32936",0,0,0,0
"Gm18871",0,0,0,0
