"Gene","Bead","Sup","Enrichment","P"
"Gm21245",0,0,NA,"      NA"
"Gm29169",0,0,NA,"      NA"
"Gm21899",0,0,NA,"      NA"
"Gm29063",0,0,NA,"      NA"
"Gm28737",0,0,NA,"      NA"
"Gm28738",0,0,NA,"      NA"
"Gm20923",0,0,NA,"      NA"
"Gm28197",0,0,NA,"      NA"
"Gm21249",0,0,NA,"      NA"
"Gm28736",0,0,NA,"      NA"
"Gm21840",0,0,NA,"      NA"
"Gm28735",0,0,NA,"      NA"
"Gm21258",0,0,NA,"      NA"
"Gm28734",0,0,NA,"      NA"
"Gm28232",0,0,NA,"      NA"
"Gm28732",0,0,NA,"      NA"
"Gm28733",0,0,NA,"      NA"
"Gm21268",0,0,NA,"      NA"
"Gm21275",0,0,NA,"      NA"
"Gm28233",0,0,NA,"      NA"
"Gm28235",0,0,NA,"      NA"
"Gm28234",0,0,NA,"      NA"
"Gm21902",0,0,NA,"      NA"
"Gm28236",0,0,NA,"      NA"
"Gm21285",0,0,NA,"      NA"
"Gm20747",0,0,NA,"      NA"
"Gm29250",0,0,NA,"      NA"
"Gm29251",0,0,NA,"      NA"
"Gm21906",0,0,NA,"      NA"
"Gm29252",0,0,NA,"      NA"
"Gm29248",0,0,NA,"      NA"
"Gm29249",0,0,NA,"      NA"
"Gm21920",0,0,NA,"      NA"
"Gm29484",0,0,NA,"      NA"
"Gm28908",0,0,NA,"      NA"
"Gm28907",0,0,NA,"      NA"
"Gm21749",0,0,NA,"      NA"
"Gm20929",0,0,NA,"      NA"
"Gm28910",0,0,NA,"      NA"
"Gm28909",0,0,NA,"      NA"
"Gm28276",0,0,NA,"      NA"
"Gm28274",0,0,NA,"      NA"
"Gm28275",0,0,NA,"      NA"
"Gm21302",0,0,NA,"      NA"
"Gm28290",0,0,NA,"      NA"
"Gm28292",0,0,NA,"      NA"
"Gm28291",0,0,NA,"      NA"
"Gm28293",0,0,NA,"      NA"
"Gm21740",0,0,NA,"      NA"
"Gm21912",0,0,NA,"      NA"
"Gm28698",0,0,NA,"      NA"
"Gm29304",0,0,NA,"      NA"
"Gm29305",0,0,NA,"      NA"
"Gm29303",0,0,NA,"      NA"
"Gm21894",0,0,NA,"      NA"
"Gm29307",0,0,NA,"      NA"
"Gm29557",0,0,NA,"      NA"
"Gm23052",0,0,NA,"      NA"
"Gm20927",0,0,NA,"      NA"
"Gm20930",0,0,NA,"      NA"
"Gm29306",0,0,NA,"      NA"
"Gm29300",0,0,NA,"      NA"
"Gm29301",0,0,NA,"      NA"
"Gm20931",0,0,NA,"      NA"
"Gm29559",0,0,NA,"      NA"
"Gm29558",0,0,NA,"      NA"
"Gm29555",0,0,NA,"      NA"
"Gm21733",0,0,NA,"      NA"
"Gm21330",0,0,NA,"      NA"
"Gm28355",0,0,NA,"      NA"
"Gm28354",0,0,NA,"      NA"
"Gm28353",0,0,NA,"      NA"
"Gm28352",0,0,NA,"      NA"
"Gm21858",0,0,NA,"      NA"
"Gm29244",0,0,NA,"      NA"
"Gm28200",0,0,NA,"      NA"
"Gm28201",0,0,NA,"      NA"
"Gm28202",0,0,NA,"      NA"
"Gm28203",0,0,NA,"      NA"
"Gm21340",0,0,NA,"      NA"
"Gm28204",0,0,NA,"      NA"
"Gm28205",0,0,NA,"      NA"
"Gm28206",0,0,NA,"      NA"
"Gm28207",0,0,NA,"      NA"
"Gm28208",0,0,NA,"      NA"
"Gm21851",0,0,NA,"      NA"
"Gm21819",0,0,NA,"      NA"
"Gm29224",0,0,NA,"      NA"
"Gm29223",0,0,NA,"      NA"
"Gm29222",0,0,NA,"      NA"
"Gm29221",0,0,NA,"      NA"
"Gm29220",0,0,NA,"      NA"
"Gm21815",0,0,NA,"      NA"
"Gm29407",0,0,NA,"      NA"
"Gm29405",0,0,NA,"      NA"
"Gm29406",0,0,NA,"      NA"
"Gm20913",0,0,NA,"      NA"
"Gm29404",0,0,NA,"      NA"
"Gm29403",0,0,NA,"      NA"
"Gm28350",0,0,NA,"      NA"
"Gm28964",0,0,NA,"      NA"
"Sly",0,0,NA,"      NA"
"Gm28165",0,0,NA,"      NA"
"Gm28709",0,0,NA,"      NA"
"Gm28965",0,0,NA,"      NA"
"Gm21868",0,0,NA,"      NA"
"Gm21943",0,0,NA,"      NA"
"Gm28532",0,0,NA,"      NA"
"Gm28533",0,0,NA,"      NA"
"Gm28966",0,0,NA,"      NA"
"Gm28961",0,0,NA,"      NA"
"Gm28962",0,0,NA,"      NA"
"Gm28963",0,0,NA,"      NA"
"Gm29466",0,0,NA,"      NA"
"Gm29467",0,0,NA,"      NA"
"Gm21724",0,0,NA,"      NA"
"Gm20963",0,0,NA,"      NA"
"Gm28326",0,0,NA,"      NA"
"Gm28325",0,0,NA,"      NA"
"Gm21405",0,0,NA,"      NA"
"Gm28284",0,0,NA,"      NA"
"Gm29368",0,0,NA,"      NA"
"Gm21861",0,0,NA,"      NA"
"Gm21413",0,0,NA,"      NA"
"Gm28073",0,0,NA,"      NA"
"Gm21419",0,0,NA,"      NA"
"Gm28074",0,0,NA,"      NA"
"Gm21428",0,0,NA,"      NA"
"Gm28072",0,0,NA,"      NA"
"Gm21758",0,0,NA,"      NA"
"Gm29672",0,0,NA,"      NA"
"Gm29131",0,0,NA,"      NA"
"Gm20871",0,0,NA,"      NA"
"Gm29130",0,0,NA,"      NA"
"Gm20978",0,0,NA,"      NA"
"Gm29132",0,0,NA,"      NA"
"Gm21450",0,0,NA,"      NA"
"Gm21843",0,0,NA,"      NA"
"Gm28889",0,0,NA,"      NA"
"Gm28890",0,0,NA,"      NA"
"Gm28891",0,0,NA,"      NA"
"Gm28691",0,0,NA,"      NA"
"Gm28692",0,0,NA,"      NA"
"Gm20794",0,0,NA,"      NA"
"Gm28690",0,0,NA,"      NA"
"Gm28689",0,0,NA,"      NA"
"Gm28687",0,0,NA,"      NA"
"Gm20987",0,0,NA,"      NA"
"Gm21918",0,0,NA,"      NA"
"1700040F15Rik",0,0,NA,"      NA"
"Gm29207",0,0,NA,"      NA"
"Gm29204",0,0,NA,"      NA"
"Gm21489",0,0,NA,"      NA"
"Gm21832",0,0,NA,"      NA"
"Gm21573",0,0,NA,"      NA"
"Gm28179",0,0,NA,"      NA"
"Gm21577",0,0,NA,"      NA"
"Gm29206",0,0,NA,"      NA"
"Gm29203",0,0,NA,"      NA"
"Gm21497",0,0,NA,"      NA"
"Gm29614",0,0,NA,"      NA"
"Gm29613",0,0,NA,"      NA"
"Gm29612",0,0,NA,"      NA"
"Gm29343",0,0,NA,"      NA"
"Gm29342",0,0,NA,"      NA"
"Gm20803",0,0,NA,"      NA"
"Gm20804",0,0,NA,"      NA"
"Gm28598",0,0,NA,"      NA"
"Gm28599",0,0,NA,"      NA"
"Gm28600",0,0,NA,"      NA"
"Gm21518",0,0,NA,"      NA"
"Gm28185",0,0,NA,"      NA"
"Gm29037",0,0,NA,"      NA"
"Gm20823",0,0,NA,"      NA"
"Gm21877",0,0,NA,"      NA"
"Gm28835",0,0,NA,"      NA"
"Gm29548",0,0,NA,"      NA"
"Gm29547",0,0,NA,"      NA"
"Gm29546",0,0,NA,"      NA"
"Gm29545",0,0,NA,"      NA"
"Gm29544",0,0,NA,"      NA"
"Gm29209",0,0,NA,"      NA"
"Gm29549",0,0,NA,"      NA"
"Gm21530",0,0,NA,"      NA"
"Gm21617",0,0,NA,"      NA"
"Gm28589",0,0,NA,"      NA"
"Gm29420",0,0,NA,"      NA"
"Gm29421",0,0,NA,"      NA"
"Gm21627",0,0,NA,"      NA"
"Gm29422",0,0,NA,"      NA"
"Gm28808",0,0,NA,"      NA"
"Gm21634",0,0,NA,"      NA"
"Gm28446",0,0,NA,"      NA"
"Gm29060",0,0,NA,"      NA"
"Gm29061",0,0,NA,"      NA"
"Gm20885",0,0,NA,"      NA"
"Gm29062",0,0,NA,"      NA"
"Gm29057",0,0,NA,"      NA"
"Gm29625",0,0,NA,"      NA"
"Gm21654",0,0,NA,"      NA"
"Gm29058",0,0,NA,"      NA"
"Gm29059",0,0,NA,"      NA"
"Gm29628",0,0,NA,"      NA"
"Gm20882",0,0,NA,"      NA"
"Gm20907",0,0,NA,"      NA"
"Gm29624",0,0,NA,"      NA"
"Gm29623",0,0,NA,"      NA"
"Gm29622",0,0,NA,"      NA"
"Gm29265",0,0,NA,"      NA"
"Gm20908",0,0,NA,"      NA"
"Gm29259",0,0,NA,"      NA"
"Gm28860",0,0,NA,"      NA"
"Gm28252",0,0,NA,"      NA"
"Gm28859",0,0,NA,"      NA"
"Gm20921",0,0,NA,"      NA"
"Gm28253",0,0,NA,"      NA"
"Gm21826",0,0,NA,"      NA"
"Gm28254",0,0,NA,"      NA"
"Gm28861",0,0,NA,"      NA"
"Gm28255",0,0,NA,"      NA"
"Gm21171",0,0,NA,"      NA"
"Gm20924",0,0,NA,"      NA"
"Gm28990",0,0,NA,"      NA"
"Gm21848",0,0,NA,"      NA"
"Gm29457",0,0,NA,"      NA"
"Gm20736",0,0,NA,"      NA"
"Gm28558",0,0,NA,"      NA"
"Gm28560",0,0,NA,"      NA"
"Gm28561",0,0,NA,"      NA"
"Gm29584",0,0,NA,"      NA"
"Gm20936",0,0,NA,"      NA"
"Gm20934",0,0,NA,"      NA"
"Gm29586",0,0,NA,"      NA"
"Gm21895",0,0,NA,"      NA"
"Gm28134",0,0,NA,"      NA"
"Gm28135",0,0,NA,"      NA"
"Gm20933",0,0,NA,"      NA"
"Gm28133",0,0,NA,"      NA"
"Gm28137",0,0,NA,"      NA"
"Gm28138",0,0,NA,"      NA"
"Gm21837",0,0,NA,"      NA"
"Gm28136",0,0,NA,"      NA"
"Gm21910",0,0,NA,"      NA"
"Gm29377",0,0,NA,"      NA"
"Gm21889",0,0,NA,"      NA"
"Gm29378",0,0,NA,"      NA"
"Gm29379",0,0,NA,"      NA"
"Gm29380",0,0,NA,"      NA"
"Gm29381",0,0,NA,"      NA"
"Gm28795",0,0,NA,"      NA"
"Gm20852",0,0,NA,"      NA"
"Gm29003",0,0,NA,"      NA"
"Gm28749",0,0,NA,"      NA"
"Gm29001",0,0,NA,"      NA"
"Gm29002",0,0,NA,"      NA"
"Ssty2",0,0,NA,"      NA"
"Gm29000",0,0,NA,"      NA"
"Gm28646",0,0,NA,"      NA"
"Gm28612",0,0,NA,"      NA"
"Gm28613",0,0,NA,"      NA"
"Gm28611",0,0,NA,"      NA"
"Gm21114",0,0,NA,"      NA"
"Gm29633",0,0,NA,"      NA"
"Gm21794",0,0,NA,"      NA"
"Gm29219",0,0,NA,"      NA"
"Gm29632",0,0,NA,"      NA"
"Gm29631",0,0,NA,"      NA"
"Gm29637",0,0,NA,"      NA"
"Gm20874",0,0,NA,"      NA"
"Gm29082",0,0,NA,"      NA"
"Gm29217",0,0,NA,"      NA"
"Gm29636",0,0,NA,"      NA"
"Gm29635",0,0,NA,"      NA"
"Gm29634",0,0,NA,"      NA"
"Gm29639",0,0,NA,"      NA"
"Gm29218",0,0,NA,"      NA"
"Gm21806",0,0,NA,"      NA"
"Gm20935",0,0,NA,"      NA"
"Gm29662",0,0,NA,"      NA"
"Gm29660",0,0,NA,"      NA"
"Gm29661",0,0,NA,"      NA"
"Gm29659",0,0,NA,"      NA"
"Gm20937",0,0,NA,"      NA"
"Gm29450",0,0,NA,"      NA"
"Gm29449",0,0,NA,"      NA"
"Gm21867",0,0,NA,"      NA"
"Gm29448",0,0,NA,"      NA"
"Gm21127",0,0,NA,"      NA"
"Gm20816",0,0,NA,"      NA"
"Gm29447",0,0,NA,"      NA"
"Gm29446",0,0,NA,"      NA"
"Gm29452",0,0,NA,"      NA"
"Gm29451",0,0,NA,"      NA"
"Gm20817",0,0,NA,"      NA"
"Gm28633",0,0,NA,"      NA"
"Gm29410",0,0,NA,"      NA"
"Gm28819",0,0,NA,"      NA"
"Gm28462",0,0,NA,"      NA"
"Gm20818",0,0,NA,"      NA"
"Gm21151",0,0,NA,"      NA"
"Gm29409",0,0,NA,"      NA"
"Gm28632",0,0,NA,"      NA"
"Gm28101",0,0,NA,"      NA"
"Gm33815",0,0,NA,"      NA"
"Gm21160",0,0,NA,"      NA"
"Gm28637",0,0,NA,"      NA"
"Gm28636",0,0,NA,"      NA"
"Gm20932",0,0,NA,"      NA"
"Gm29134",0,0,NA,"      NA"
"Gm28303",0,0,NA,"      NA"
"Gm28304",0,0,NA,"      NA"
"Gm28824",0,0,NA,"      NA"
"Gm28081",0,0,NA,"      NA"
"Gm28080",0,0,NA,"      NA"
"Gm21524",0,0,NA,"      NA"
"Gm28079",0,0,NA,"      NA"
"Gm28302",0,0,NA,"      NA"
"Gm28082",0,0,NA,"      NA"
"Gm21672",0,0,NA,"      NA"
"Gm21118",0,0,NA,"      NA"
"Gm29644",0,0,NA,"      NA"
"Gm29423",0,0,NA,"      NA"
"Gm29424",0,0,NA,"      NA"
"4932431L22Rik",0,0,NA,"      NA"
"Gm29425",0,0,NA,"      NA"
"Gm20888",0,0,NA,"      NA"
"Gm28238",0,0,NA,"      NA"
"Gm28433",0,0,NA,"      NA"
"Gm28431",0,0,NA,"      NA"
"Gm28432",0,0,NA,"      NA"
"Gm20886",0,0,NA,"      NA"
"Gm21808",0,0,NA,"      NA"
"Gm28840",0,0,NA,"      NA"
"Gm28841",0,0,NA,"      NA"
"Gm28842",0,0,NA,"      NA"
"Gm28843",0,0,NA,"      NA"
"Gm28837",0,0,NA,"      NA"
"Gm28838",0,0,NA,"      NA"
"Gm28839",0,0,NA,"      NA"
"Gm20866",0,0,NA,"      NA"
"Gm20868",0,0,NA,"      NA"
"Gm28844",0,0,NA,"      NA"
"Gm21841",0,0,NA,"      NA"
"Gm28668",0,0,NA,"      NA"
"Gm20869",0,0,NA,"      NA"
"Gm28481",0,0,NA,"      NA"
"Gm28482",0,0,NA,"      NA"
"Gm28485",0,0,NA,"      NA"
"Gm20870",0,0,NA,"      NA"
"Gm28483",0,0,NA,"      NA"
"Gm28484",0,0,NA,"      NA"
"Gm28480",0,0,NA,"      NA"
"Gm20842",0,0,NA,"      NA"
"Gm29179",0,0,NA,"      NA"
"Gm21880",0,0,NA,"      NA"
"Gm29180",0,0,NA,"      NA"
"Gm29181",0,0,NA,"      NA"
"Gm20843",0,0,NA,"      NA"
"Gm29182",0,0,NA,"      NA"
"Gm20844",0,0,NA,"      NA"
"Gm29178",0,0,NA,"      NA"
"Gm21757",0,0,NA,"      NA"
"Gm28968",0,0,NA,"      NA"
"Gm28495",0,0,NA,"      NA"
"Gm20846",0,0,NA,"      NA"
"Gm20847",0,0,NA,"      NA"
"Gm20848",0,0,NA,"      NA"
"Gm28969",0,0,NA,"      NA"
"Gm21766",0,0,NA,"      NA"
"Gm20800",0,0,NA,"      NA"
"Gm21683",0,0,NA,"      NA"
"Gm28677",0,0,NA,"      NA"
"Gm21855",0,0,NA,"      NA"
"Gm29255",0,0,NA,"      NA"
"Gm20902",0,0,NA,"      NA"
"Gm28678",0,0,NA,"      NA"
"Gm20903",0,0,NA,"      NA"
"Gm28272",0,0,NA,"      NA"
"Gm29256",0,0,NA,"      NA"
"Gm28259",0,0,NA,"      NA"
"Gm28273",0,0,NA,"      NA"
"Gm21715",0,0,NA,"      NA"
"Gm29617",0,0,NA,"      NA"
"Gm29615",0,0,NA,"      NA"
"Gm29616",0,0,NA,"      NA"
"Gm21784",0,0,NA,"      NA"
"Gm20805",0,0,NA,"      NA"
"Gm29618",0,0,NA,"      NA"
"Gm29109",0,0,NA,"      NA"
"Gm29108",0,0,NA,"      NA"
"Gm29110",0,0,NA,"      NA"
"Gm28781",0,0,NA,"      NA"
"Gm21913",0,0,NA,"      NA"
"Gm28174",0,0,NA,"      NA"
"Gm22832",0,0,NA,"      NA"
"Gm21076",0,0,NA,"      NA"
"Gm29416",0,0,NA,"      NA"
"Gm25359",0,0,NA,"      NA"
"Gm21869",0,0,NA,"      NA"
"Gm20813",0,0,NA,"      NA"
"Gm28790",0,0,NA,"      NA"
"Gm29272",0,0,NA,"      NA"
"Gm28789",0,0,NA,"      NA"
"Gm20814",0,0,NA,"      NA"
"Gm28787",0,0,NA,"      NA"
"Gm28788",0,0,NA,"      NA"
"Gm29278",0,0,NA,"      NA"
"Gm21922",0,0,NA,"      NA"
"Gm21111",0,0,NA,"      NA"
"Gm28608",0,0,NA,"      NA"
"Gm28607",0,0,NA,"      NA"
"Gm28606",0,0,NA,"      NA"
"Gm20850",0,0,NA,"      NA"
"Gm29574",0,0,NA,"      NA"
"Gm29575",0,0,NA,"      NA"
"Gm21875",0,0,NA,"      NA"
"Gm20904",0,0,NA,"      NA"
"Gm29576",0,0,NA,"      NA"
"Gm29577",0,0,NA,"      NA"
"Gm29573",0,0,NA,"      NA"
"Gm28377",0,0,NA,"      NA"
"Gm21776",0,0,NA,"      NA"
"Gm21155",0,0,NA,"      NA"
"Gm21163",0,0,NA,"      NA"
"Gm28122",0,0,NA,"      NA"
"Gm28121",0,0,NA,"      NA"
"Gm21173",0,0,NA,"      NA"
"Gm28123",0,0,NA,"      NA"
"Gm28120",0,0,NA,"      NA"
"Gm29313",0,0,NA,"      NA"
"Gm21180",0,0,NA,"      NA"
"Gm20859",0,0,NA,"      NA"
"Gm29314",0,0,NA,"      NA"
"Gm29310",0,0,NA,"      NA"
"Gm29311",0,0,NA,"      NA"
"Gm21638",0,0,NA,"      NA"
"Gm29312",0,0,NA,"      NA"
"Gm29308",0,0,NA,"      NA"
"Gm29309",0,0,NA,"      NA"
"Gm28702",0,0,NA,"      NA"
"Gm28701",0,0,NA,"      NA"
"Gm28700",0,0,NA,"      NA"
"Gm28699",0,0,NA,"      NA"
"Gm28705",0,0,NA,"      NA"
"Gm28704",0,0,NA,"      NA"
"Gm28540",0,0,NA,"      NA"
"Gm21650",0,0,NA,"      NA"
"Gm28541",0,0,NA,"      NA"
"Gm28542",0,0,NA,"      NA"
"Gm28537",0,0,NA,"      NA"
"Gm28538",0,0,NA,"      NA"
"Gm29569",0,0,NA,"      NA"
"Gm20867",0,0,NA,"      NA"
"Gm21658",0,0,NA,"      NA"
"Gm29568",0,0,NA,"      NA"
"Gm29567",0,0,NA,"      NA"
"Gm21198",0,0,NA,"      NA"
"Gm29566",0,0,NA,"      NA"
"Gm29565",0,0,NA,"      NA"
"Gm29564",0,0,NA,"      NA"
"Gm29147",0,0,NA,"      NA"
"Gm29146",0,0,NA,"      NA"
"Gm28664",0,0,NA,"      NA"
"Gm28663",0,0,NA,"      NA"
"Gm29149",0,0,NA,"      NA"
"Gm29148",0,0,NA,"      NA"
"Gm29145",0,0,NA,"      NA"
"Gm29144",0,0,NA,"      NA"
"Gm28817",0,0,NA,"      NA"
"Gm28816",0,0,NA,"      NA"
"Gm20808",0,0,NA,"      NA"
"Gm20806",0,0,NA,"      NA"
"Gm28815",0,0,NA,"      NA"
"Gm28814",0,0,NA,"      NA"
"Gm28813",0,0,NA,"      NA"
"Gm20919",0,0,NA,"      NA"
"Gm20917",0,0,NA,"      NA"
"Gm28421",0,0,NA,"      NA"
"Gm28420",0,0,NA,"      NA"
"Gm28423",0,0,NA,"      NA"
"Gm28422",0,0,NA,"      NA"
"Gm20916",0,0,NA,"      NA"
"Gm29033",0,0,NA,"      NA"
"Gm29034",0,0,NA,"      NA"
"Gm21823",0,0,NA,"      NA"
"Gm21242",0,0,NA,"      NA"
"Gm29031",0,0,NA,"      NA"
"Gm29032",0,0,NA,"      NA"
"Gm29606",0,0,NA,"      NA"
"Gm29607",0,0,NA,"      NA"
"Gm21248",0,0,NA,"      NA"
"Gm29189",0,0,NA,"      NA"
"Gm21873",0,0,NA,"      NA"
"Gm29190",0,0,NA,"      NA"
"Gm21760",0,0,NA,"      NA"
"Gm28159",0,0,NA,"      NA"
"Gm28160",0,0,NA,"      NA"
"Gm28157",0,0,NA,"      NA"
"Gm28158",0,0,NA,"      NA"
"Gm21257",0,0,NA,"      NA"
"Gm28161",0,0,NA,"      NA"
"Gm28695",0,0,NA,"      NA"
"Gm28696",0,0,NA,"      NA"
"Gm20791",0,0,NA,"      NA"
"Gm20841",0,0,NA,"      NA"
"Gm28899",0,0,NA,"      NA"
"Gm21722",0,0,NA,"      NA"
"Gm28898",0,0,NA,"      NA"
"Gm28897",0,0,NA,"      NA"
"Gm28896",0,0,NA,"      NA"
"Gm21282",0,0,NA,"      NA"
"Gm28895",0,0,NA,"      NA"
"Gm28894",0,0,NA,"      NA"
"Gm21829",0,0,NA,"      NA"
"Gm29324",0,0,NA,"      NA"
"Gm20911",0,0,NA,"      NA"
"Gm28739",0,0,NA,"      NA"
"Gm28741",0,0,NA,"      NA"
"Gm20912",0,0,NA,"      NA"
"Gm20801",0,0,NA,"      NA"
"Gm28742",0,0,NA,"      NA"
"Gm21919",0,0,NA,"      NA"
"Gm28743",0,0,NA,"      NA"
"Gm28124",0,0,NA,"      NA"
"Gm21790",0,0,NA,"      NA"
"Gm21728",0,0,NA,"      NA"
"Gm28126",0,0,NA,"      NA"
"Gm28125",0,0,NA,"      NA"
"Gm21825",0,0,NA,"      NA"
"Gm21317",0,0,NA,"      NA"
"Gm29468",0,0,NA,"      NA"
"Gm29469",0,0,NA,"      NA"
"Gm29472",0,0,NA,"      NA"
"Gm29473",0,0,NA,"      NA"
"Gm29470",0,0,NA,"      NA"
"Gm21333",0,0,NA,"      NA"
"Gm29382",0,0,NA,"      NA"
"Gm28224",0,0,NA,"      NA"
"Gm28226",0,0,NA,"      NA"
"Gm28225",0,0,NA,"      NA"
"Gm21344",0,0,NA,"      NA"
"Gm20849",0,0,NA,"      NA"
"Gm28829",0,0,NA,"      NA"
"Gm21901",0,0,NA,"      NA"
"Gm28827",0,0,NA,"      NA"
"Gm28828",0,0,NA,"      NA"
"Gm28831",0,0,NA,"      NA"
"Gm28832",0,0,NA,"      NA"
"Gm21864",0,0,NA,"      NA"
"Gm21802",0,0,NA,"      NA"
"Gm28658",0,0,NA,"      NA"
"Gm29238",0,0,NA,"      NA"
"Gm21088",0,0,NA,"      NA"
"Gm29239",0,0,NA,"      NA"
"Gm25729",0,0,NA,"      NA"
"Gm21741",0,0,NA,"      NA"
"Gm20862",0,0,NA,"      NA"
"Gm22624",0,0,NA,"      NA"
"Gm20863",0,0,NA,"      NA"
"Gm20864",0,0,NA,"      NA"
"Gm29476",0,0,NA,"      NA"
"Gm21717",0,0,NA,"      NA"
"Gm28472",0,0,NA,"      NA"
"Gm21095",0,0,NA,"      NA"
"Gm28473",0,0,NA,"      NA"
"Gm28474",0,0,NA,"      NA"
"Gm28475",0,0,NA,"      NA"
"Gm28476",0,0,NA,"      NA"
"Gm21380",0,0,NA,"      NA"
"Gm21782",0,0,NA,"      NA"
"Gm21394",0,0,NA,"      NA"
"Gm28471",0,0,NA,"      NA"
"Gm21824",0,0,NA,"      NA"
"Gm29338",0,0,NA,"      NA"
"Gm21409",0,0,NA,"      NA"
"Gm29339",0,0,NA,"      NA"
"Gm28759",0,0,NA,"      NA"
"Gm28758",0,0,NA,"      NA"
"Gm29071",0,0,NA,"      NA"
"Gm21879",0,0,NA,"      NA"
"Gm28757",0,0,NA,"      NA"
"Gm20856",0,0,NA,"      NA"
"Gm28348",0,0,NA,"      NA"
"Gm28973",0,0,NA,"      NA"
"Gm21734",0,0,NA,"      NA"
"Gm28972",0,0,NA,"      NA"
"Gm28970",0,0,NA,"      NA"
"Gm28971",0,0,NA,"      NA"
"Gm24828",0,0,NA,"      NA"
"Gm21785",0,0,NA,"      NA"
"Gm20854",0,0,NA,"      NA"
"Gm28349",0,0,NA,"      NA"
"Gm21892",0,0,NA,"      NA"
"Gm28346",0,0,NA,"      NA"
"Gm28345",0,0,NA,"      NA"
"Gm29090",0,0,NA,"      NA"
"Gm28152",0,0,NA,"      NA"
"Gm23770",0,0,NA,"      NA"
"Gm21881",0,0,NA,"      NA"
"Gm21435",0,0,NA,"      NA"
"Gm29505",0,0,NA,"      NA"
"Gm21862",0,0,NA,"      NA"
"Gm28823",0,0,NA,"      NA"
"Gm28220",0,0,NA,"      NA"
"Gm20820",0,0,NA,"      NA"
"Gm28219",0,0,NA,"      NA"
"Gm28218",0,0,NA,"      NA"
"Gm23863",0,0,NA,"      NA"
"Gm20861",0,0,NA,"      NA"
"Gm20860",0,0,NA,"      NA"
"Gm28057",0,0,NA,"      NA"
"Gm21796",0,0,NA,"      NA"
"Gm29302",0,0,NA,"      NA"
"Gm28440",0,0,NA,"      NA"
"Gm29299",0,0,NA,"      NA"
"Gm29298",0,0,NA,"      NA"
"Gm29092",0,0,NA,"      NA"
"Gm29091",0,0,NA,"      NA"
"Gm29297",0,0,NA,"      NA"
"Gm21462",0,0,NA,"      NA"
"Gm21470",0,0,NA,"      NA"
"Gm28366",0,0,NA,"      NA"
"Gm21752",0,0,NA,"      NA"
"Gm28365",0,0,NA,"      NA"
"Gm21477",0,0,NA,"      NA"
"Gm28368",0,0,NA,"      NA"
"Gm28369",0,0,NA,"      NA"
"Gm28367",0,0,NA,"      NA"
"Gm29115",0,0,NA,"      NA"
"Gm21813",0,0,NA,"      NA"
"Gm20906",0,0,NA,"      NA"
"Gm29111",0,0,NA,"      NA"
"Gm28110",0,0,NA,"      NA"
"Gm28109",0,0,NA,"      NA"
"Gm28108",0,0,NA,"      NA"
"Gm28107",0,0,NA,"      NA"
"Gm28106",0,0,NA,"      NA"
"Gm28105",0,0,NA,"      NA"
"Gm28104",0,0,NA,"      NA"
"Gm28103",0,0,NA,"      NA"
"Gm28102",0,0,NA,"      NA"
"Gm28716",0,0,NA,"      NA"
"Gm28717",0,0,NA,"      NA"
"Gm28718",0,0,NA,"      NA"
"Gm29162",0,0,NA,"      NA"
"Gm21777",0,0,NA,"      NA"
"Gm28866",0,0,NA,"      NA"
"Gm28405",0,0,NA,"      NA"
"Gm21792",0,0,NA,"      NA"
"Gm28406",0,0,NA,"      NA"
"Gm28978",0,0,NA,"      NA"
"Gm29436",0,0,NA,"      NA"
"Gm20819",0,0,NA,"      NA"
"Gm29437",0,0,NA,"      NA"
"Gm28977",0,0,NA,"      NA"
"Gm28407",0,0,NA,"      NA"
"Gm21287",0,0,NA,"      NA"
"Gm29390",0,0,NA,"      NA"
"Gm29391",0,0,NA,"      NA"
"Gm21720",0,0,NA,"      NA"
"Gm29392",0,0,NA,"      NA"
"Gm29393",0,0,NA,"      NA"
"Gm21294",0,0,NA,"      NA"
"Gm28672",0,0,NA,"      NA"
"Gm21838",0,0,NA,"      NA"
"Gm28670",0,0,NA,"      NA"
"Gm28671",0,0,NA,"      NA"
"Gm28673",0,0,NA,"      NA"
"Gm28674",0,0,NA,"      NA"
"Gm28531",0,0,NA,"      NA"
"Gm21996",0,0,NA,"      NA"
"Gm21803",0,0,NA,"      NA"
"Gm28930",0,0,NA,"      NA"
"Gm20879",0,0,NA,"      NA"
"Gm29504",0,0,NA,"      NA"
"Gm20837",0,0,NA,"      NA"
"Gm29503",0,0,NA,"      NA"
"Gm28300",0,0,NA,"      NA"
"Gm28301",0,0,NA,"      NA"
"Gm21742",0,0,NA,"      NA"
"Gm21748",0,0,NA,"      NA"
"Gm50072",0,0,NA,"      NA"
"Vmn1r-ps151",0,0,NA,"      NA"
"Vmn1r-ps152",0,0,NA,"      NA"
"Gm50073",0,0,NA,"      NA"
"Vmn1r238",0,0,NA,"      NA"
"Gm50074",0,0,NA,"      NA"
"Gm50075",0,0,NA,"      NA"
"Gm6235",0,0,NA,"      NA"
"Gm50088",0,0,NA,"      NA"
"G430049J08Rik",0,0,NA,"      NA"
"Gm50089",0,0,NA,"      NA"
"Gm50090",0,0,NA,"      NA"
"Gm50091",0,0,NA,"      NA"
"Gm23643",0,0,NA,"      NA"
"Gm24632",0,0,NA,"      NA"
"Gm7378",0,0,NA,"      NA"
