sample_name,smart_seq_cluster_id,smart_seq_cluster_label,smart_seq_cluster_color,animal_name_id,animal_name_label,animal_name_color,retro-seq_injection_roi_id,retro-seq_injection_roi_label,retro-seq_injection_roi_color,sex_id,sex_label,sex_color,sexual_experience_id,sexual_experience_label,sexual_experience_color,medical_conditions_id,medical_conditions_label,medical_conditions_color,cca_cluster_id,cca_cluster_label,cca_cluster_color
SM-GE4R3_S267_E1-50,21,Nr5a1_Foxp2_2 C1ql2,#A32080,34,445710,#4D88FF,4,MPOA,#00FFFF,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,2,Nr5a1_Foxp2_2,#A32080
SM-GE4R3_S271_E1-50,21,Nr5a1_Foxp2_2 C1ql2,#A32080,34,445710,#4D88FF,4,MPOA,#00FFFF,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,2,Nr5a1_Foxp2_2,#A32080
SM-GE4R4_S017_E1-50,43,Nr5a1_8 Tcf7l2,#903BFF,33,444972,#456A99,3,dPAG,#179917,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,2,Nr5a1_Foxp2_2,#A32080
SM-GE4R4_S023_E1-50,21,Nr5a1_Foxp2_2 C1ql2,#A32080,33,444972,#456A99,3,dPAG,#179917,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,2,Nr5a1_Foxp2_2,#A32080
SM-GE4R4_S101_E1-50,21,Nr5a1_Foxp2_2 C1ql2,#A32080,33,444972,#456A99,3,dPAG,#179917,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,2,Nr5a1_Foxp2_2,#A32080
SM-GE4R4_S103_E1-50,21,Nr5a1_Foxp2_2 C1ql2,#A32080,33,444972,#456A99,3,dPAG,#179917,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,2,Nr5a1_Foxp2_2,#A32080
SM-GE4R4_S104_E1-50,21,Nr5a1_Foxp2_2 C1ql2,#A32080,33,444972,#456A99,3,dPAG,#179917,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,2,Nr5a1_Foxp2_2,#A32080
SM-GE4R4_S195_E1-50,21,Nr5a1_Foxp2_2 C1ql2,#A32080,32,444221,#0071CC,3,dPAG,#179917,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,2,Nr5a1_Foxp2_2,#A32080
SM-GE4R4_S196_E1-50,21,Nr5a1_Foxp2_2 C1ql2,#A32080,32,444221,#0071CC,3,dPAG,#179917,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,2,Nr5a1_Foxp2_2,#A32080
SM-GE4QH_S361_E1-50,21,Nr5a1_Foxp2_2 C1ql2,#A32080,34,445710,#4D88FF,4,MPOA,#00FFFF,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,2,Nr5a1_Foxp2_2,#A32080
SM-GE4SI_S350_E1-50,21,Nr5a1_Foxp2_2 C1ql2,#A32080,35,446572,#1F45CC,4,MPOA,#00FFFF,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,2,Nr5a1_Foxp2_2,#A32080
SM-GE4SI_S349_E1-50,22,Nr5a1_Foxp2_3,#83297A,35,446572,#1F45CC,4,MPOA,#00FFFF,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,2,Nr5a1_Foxp2_2,#A32080
SM-GE4SI_S286_E1-50,21,Nr5a1_Foxp2_2 C1ql2,#A32080,35,446572,#1F45CC,4,MPOA,#00FFFF,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,2,Nr5a1_Foxp2_2,#A32080
SM-GE4SI_S284_E1-50,21,Nr5a1_Foxp2_2 C1ql2,#A32080,35,446572,#1F45CC,4,MPOA,#00FFFF,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,2,Nr5a1_Foxp2_2,#A32080
SM-GE4SI_S278_E1-50,21,Nr5a1_Foxp2_2 C1ql2,#A32080,35,446572,#1F45CC,4,MPOA,#00FFFF,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,2,Nr5a1_Foxp2_2,#A32080
SM-GE4SI_S272_E1-50,21,Nr5a1_Foxp2_2 C1ql2,#A32080,35,446572,#1F45CC,4,MPOA,#00FFFF,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,2,Nr5a1_Foxp2_2,#A32080
SM-GE4SI_S175_E1-50,21,Nr5a1_Foxp2_2 C1ql2,#A32080,35,446572,#1F45CC,4,MPOA,#00FFFF,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,2,Nr5a1_Foxp2_2,#A32080
SM-GE5Q6_S023_E1-50,21,Nr5a1_Foxp2_2 C1ql2,#A32080,37,453369,#7373FF,6,lPAG,#992E99,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,2,Nr5a1_Foxp2_2,#A32080
SM-GE5Q6_S031_E1-50,21,Nr5a1_Foxp2_2 C1ql2,#A32080,37,453369,#7373FF,6,lPAG,#992E99,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,2,Nr5a1_Foxp2_2,#A32080
SM-GE5Q6_S032_E1-50,21,Nr5a1_Foxp2_2 C1ql2,#A32080,37,453369,#7373FF,6,lPAG,#992E99,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,2,Nr5a1_Foxp2_2,#A32080
SM-GE5Q6_S037_E1-50,21,Nr5a1_Foxp2_2 C1ql2,#A32080,37,453369,#7373FF,6,lPAG,#992E99,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,2,Nr5a1_Foxp2_2,#A32080
SM-GE5Q6_S039_E1-50,21,Nr5a1_Foxp2_2 C1ql2,#A32080,37,453369,#7373FF,6,lPAG,#992E99,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,2,Nr5a1_Foxp2_2,#A32080
SM-GE5Q6_S051_E1-50,21,Nr5a1_Foxp2_2 C1ql2,#A32080,37,453369,#7373FF,6,lPAG,#992E99,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,2,Nr5a1_Foxp2_2,#A32080
SM-GE5Q6_S054_E1-50,21,Nr5a1_Foxp2_2 C1ql2,#A32080,37,453369,#7373FF,6,lPAG,#992E99,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,2,Nr5a1_Foxp2_2,#A32080
SM-GE5Q6_S056_E1-50,21,Nr5a1_Foxp2_2 C1ql2,#A32080,37,453369,#7373FF,6,lPAG,#992E99,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,2,Nr5a1_Foxp2_2,#A32080
SM-GE5Q6_S058_E1-50,21,Nr5a1_Foxp2_2 C1ql2,#A32080,37,453369,#7373FF,6,lPAG,#992E99,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,2,Nr5a1_Foxp2_2,#A32080
SM-GE5Q6_S076_E1-50,21,Nr5a1_Foxp2_2 C1ql2,#A32080,38,457288,#4D3DCC,6,lPAG,#992E99,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,2,Nr5a1_Foxp2_2,#A32080
SM-GE5Q6_S087_E1-50,21,Nr5a1_Foxp2_2 C1ql2,#A32080,38,457288,#4D3DCC,6,lPAG,#992E99,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,2,Nr5a1_Foxp2_2,#A32080
SM-GE5Q6_S129_E1-50,21,Nr5a1_Foxp2_2 C1ql2,#A32080,37,453369,#7373FF,6,lPAG,#992E99,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,2,Nr5a1_Foxp2_2,#A32080
SM-GE5Q6_S132_E1-50,21,Nr5a1_Foxp2_2 C1ql2,#A32080,37,453369,#7373FF,6,lPAG,#992E99,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,2,Nr5a1_Foxp2_2,#A32080
SM-GE5Q6_S135_E1-50,21,Nr5a1_Foxp2_2 C1ql2,#A32080,37,453369,#7373FF,6,lPAG,#992E99,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,2,Nr5a1_Foxp2_2,#A32080
SM-GE5Q6_S137_E1-50,21,Nr5a1_Foxp2_2 C1ql2,#A32080,37,453369,#7373FF,6,lPAG,#992E99,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,2,Nr5a1_Foxp2_2,#A32080
SM-GE5Q6_S138_E1-50,21,Nr5a1_Foxp2_2 C1ql2,#A32080,37,453369,#7373FF,6,lPAG,#992E99,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,2,Nr5a1_Foxp2_2,#A32080
SM-GE5Q6_S141_E1-50,21,Nr5a1_Foxp2_2 C1ql2,#A32080,37,453369,#7373FF,6,lPAG,#992E99,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,2,Nr5a1_Foxp2_2,#A32080
SM-GE5Q6_S145_E1-50,21,Nr5a1_Foxp2_2 C1ql2,#A32080,37,453369,#7373FF,6,lPAG,#992E99,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,2,Nr5a1_Foxp2_2,#A32080
SM-GE5Q6_S148_E1-50,21,Nr5a1_Foxp2_2 C1ql2,#A32080,37,453369,#7373FF,6,lPAG,#992E99,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,2,Nr5a1_Foxp2_2,#A32080
SM-GE5Q6_S154_E1-50,21,Nr5a1_Foxp2_2 C1ql2,#A32080,37,453369,#7373FF,6,lPAG,#992E99,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,2,Nr5a1_Foxp2_2,#A32080
SM-GE5Q6_S155_E1-50,21,Nr5a1_Foxp2_2 C1ql2,#A32080,37,453369,#7373FF,6,lPAG,#992E99,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,2,Nr5a1_Foxp2_2,#A32080
SM-GE5Q6_S156_E1-50,21,Nr5a1_Foxp2_2 C1ql2,#A32080,37,453369,#7373FF,6,lPAG,#992E99,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,2,Nr5a1_Foxp2_2,#A32080
SM-GE5Q6_S159_E1-50,21,Nr5a1_Foxp2_2 C1ql2,#A32080,37,453369,#7373FF,6,lPAG,#992E99,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,2,Nr5a1_Foxp2_2,#A32080
SM-GE5Q6_S185_E1-50,21,Nr5a1_Foxp2_2 C1ql2,#A32080,38,457288,#4D3DCC,6,lPAG,#992E99,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,2,Nr5a1_Foxp2_2,#A32080
SM-GE5Q6_S221_E1-50,21,Nr5a1_Foxp2_2 C1ql2,#A32080,37,453369,#7373FF,6,lPAG,#992E99,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,2,Nr5a1_Foxp2_2,#A32080
SM-GE5Q6_S224_E1-50,21,Nr5a1_Foxp2_2 C1ql2,#A32080,37,453369,#7373FF,6,lPAG,#992E99,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,2,Nr5a1_Foxp2_2,#A32080
SM-GE5Q6_S229_E1-50,21,Nr5a1_Foxp2_2 C1ql2,#A32080,37,453369,#7373FF,6,lPAG,#992E99,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,2,Nr5a1_Foxp2_2,#A32080
SM-GE5Q6_S231_E1-50,21,Nr5a1_Foxp2_2 C1ql2,#A32080,37,453369,#7373FF,6,lPAG,#992E99,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,2,Nr5a1_Foxp2_2,#A32080
SM-GE5Q6_S233_E1-50,21,Nr5a1_Foxp2_2 C1ql2,#A32080,37,453369,#7373FF,6,lPAG,#992E99,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,2,Nr5a1_Foxp2_2,#A32080
SM-GE5Q6_S247_E1-50,21,Nr5a1_Foxp2_2 C1ql2,#A32080,38,457288,#4D3DCC,6,lPAG,#992E99,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,2,Nr5a1_Foxp2_2,#A32080
SM-GE5Q6_S251_E1-50,21,Nr5a1_Foxp2_2 C1ql2,#A32080,38,457288,#4D3DCC,6,lPAG,#992E99,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,2,Nr5a1_Foxp2_2,#A32080
SM-GE5Q6_S255_E1-50,21,Nr5a1_Foxp2_2 C1ql2,#A32080,38,457288,#4D3DCC,6,lPAG,#992E99,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,2,Nr5a1_Foxp2_2,#A32080
SM-GE5Q6_S262_E1-50,21,Nr5a1_Foxp2_2 C1ql2,#A32080,38,457288,#4D3DCC,6,lPAG,#992E99,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,2,Nr5a1_Foxp2_2,#A32080
SM-GE5Q6_S266_E1-50,21,Nr5a1_Foxp2_2 C1ql2,#A32080,38,457288,#4D3DCC,6,lPAG,#992E99,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,2,Nr5a1_Foxp2_2,#A32080
SM-GE5Q6_S271_E1-50,21,Nr5a1_Foxp2_2 C1ql2,#A32080,38,457288,#4D3DCC,6,lPAG,#992E99,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,2,Nr5a1_Foxp2_2,#A32080
SM-GE5Q6_S287_E1-50,21,Nr5a1_Foxp2_2 C1ql2,#A32080,38,457288,#4D3DCC,6,lPAG,#992E99,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,2,Nr5a1_Foxp2_2,#A32080
SM-GE5Q6_S317_E1-50,21,Nr5a1_Foxp2_2 C1ql2,#A32080,37,453369,#7373FF,6,lPAG,#992E99,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,2,Nr5a1_Foxp2_2,#A32080
SM-GE5Q6_S324_E1-50,21,Nr5a1_Foxp2_2 C1ql2,#A32080,37,453369,#7373FF,6,lPAG,#992E99,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,2,Nr5a1_Foxp2_2,#A32080
SM-GE5Q6_S331_E1-50,21,Nr5a1_Foxp2_2 C1ql2,#A32080,37,453369,#7373FF,6,lPAG,#992E99,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,2,Nr5a1_Foxp2_2,#A32080
SM-GE5Q6_S351_E1-50,21,Nr5a1_Foxp2_2 C1ql2,#A32080,38,457288,#4D3DCC,6,lPAG,#992E99,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,2,Nr5a1_Foxp2_2,#A32080
SM-GE5Q6_S353_E1-50,21,Nr5a1_Foxp2_2 C1ql2,#A32080,38,457288,#4D3DCC,6,lPAG,#992E99,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,2,Nr5a1_Foxp2_2,#A32080
SM-GE5Q6_S364_E1-50,21,Nr5a1_Foxp2_2 C1ql2,#A32080,38,457288,#4D3DCC,6,lPAG,#992E99,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,2,Nr5a1_Foxp2_2,#A32080
SM-GE5Q6_S376_E1-50,21,Nr5a1_Foxp2_2 C1ql2,#A32080,38,457288,#4D3DCC,6,lPAG,#992E99,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,2,Nr5a1_Foxp2_2,#A32080
SM-GE5Q6_S380_E1-50,21,Nr5a1_Foxp2_2 C1ql2,#A32080,38,457288,#4D3DCC,6,lPAG,#992E99,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,2,Nr5a1_Foxp2_2,#A32080
SM-GE5Q6_S384_E1-50,21,Nr5a1_Foxp2_2 C1ql2,#A32080,38,457288,#4D3DCC,6,lPAG,#992E99,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,2,Nr5a1_Foxp2_2,#A32080
LS-15034_S13_E1-50,21,Nr5a1_Foxp2_2 C1ql2,#A32080,10,228208,#FFFF4D,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,2,Nr5a1_Foxp2_2,#A32080
LS-15034_S19_E1-50,21,Nr5a1_Foxp2_2 C1ql2,#A32080,8,228204,#CC9F00,1,N/A,#FF7373,1,F,#FF7373,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,2,Nr5a1_Foxp2_2,#A32080
LS-15034_S22_E1-50,21,Nr5a1_Foxp2_2 C1ql2,#A32080,8,228204,#CC9F00,1,N/A,#FF7373,1,F,#FF7373,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,2,Nr5a1_Foxp2_2,#A32080
LS-15034_S72_E1-50,21,Nr5a1_Foxp2_2 C1ql2,#A32080,11,228209,#B9CC1F,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,2,Nr5a1_Foxp2_2,#A32080
LS-15055_E1-50_S04,21,Nr5a1_Foxp2_2 C1ql2,#A32080,5,203978,#CC8E5C,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,2,Nr5a1_Foxp2_2,#A32080
LS-15055_E1-50_S13,21,Nr5a1_Foxp2_2 C1ql2,#A32080,5,203978,#CC8E5C,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,2,Nr5a1_Foxp2_2,#A32080
LS-15055_E1-50_S20,21,Nr5a1_Foxp2_2 C1ql2,#A32080,5,203978,#CC8E5C,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,2,Nr5a1_Foxp2_2,#A32080
LS-15056_E1-50_S44,21,Nr5a1_Foxp2_2 C1ql2,#A32080,7,205291,#FFB726,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,2,Nr5a1_Foxp2_2,#A32080
LS-15056_E1-50_S69,22,Nr5a1_Foxp2_3,#83297A,7,205291,#FFB726,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,2,Nr5a1_Foxp2_2,#A32080
LS-15079_S22_E1-50,21,Nr5a1_Foxp2_2 C1ql2,#A32080,10,228208,#FFFF4D,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,2,Nr5a1_Foxp2_2,#A32080
LS-15079_S24_E1-50,21,Nr5a1_Foxp2_2 C1ql2,#A32080,10,228208,#FFFF4D,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,2,Nr5a1_Foxp2_2,#A32080
LS-15079_S27_E1-50,21,Nr5a1_Foxp2_2 C1ql2,#A32080,8,228204,#CC9F00,1,N/A,#FF7373,1,F,#FF7373,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,2,Nr5a1_Foxp2_2,#A32080
LS-15079_S29_E1-50,21,Nr5a1_Foxp2_2 C1ql2,#A32080,8,228204,#CC9F00,1,N/A,#FF7373,1,F,#FF7373,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,2,Nr5a1_Foxp2_2,#A32080
LS-15079_S36_E1-50,43,Nr5a1_8 Tcf7l2,#903BFF,8,228204,#CC9F00,1,N/A,#FF7373,1,F,#FF7373,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,2,Nr5a1_Foxp2_2,#A32080
LS-15079_S46_E1-50,21,Nr5a1_Foxp2_2 C1ql2,#A32080,8,228204,#CC9F00,1,N/A,#FF7373,1,F,#FF7373,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,2,Nr5a1_Foxp2_2,#A32080
LS-15301_S55_E1-50,21,Nr5a1_Foxp2_2 C1ql2,#A32080,19,242209,#26FF26,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,2,Nr5a1_Foxp2_2,#A32080
LS-15335_S68_E1-50,21,Nr5a1_Foxp2_2 C1ql2,#A32080,15,238986,#519917,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,3,behavior - mating,#179917,2,Nr5a1_Foxp2_2,#A32080
LS-15336_S51_E1-50,21,Nr5a1_Foxp2_2 C1ql2,#A32080,26,246276,#3DCCAC,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,3,behavior - mating,#179917,2,Nr5a1_Foxp2_2,#A32080
LS-15336_S68_E1-50,21,Nr5a1_Foxp2_2 C1ql2,#A32080,26,246276,#3DCCAC,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,3,behavior - mating,#179917,2,Nr5a1_Foxp2_2,#A32080
LS-15336_S72_E1-50,21,Nr5a1_Foxp2_2 C1ql2,#A32080,26,246276,#3DCCAC,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,3,behavior - mating,#179917,2,Nr5a1_Foxp2_2,#A32080
LS-15336_S81_E1-50,21,Nr5a1_Foxp2_2 C1ql2,#A32080,26,246276,#3DCCAC,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,3,behavior - mating,#179917,2,Nr5a1_Foxp2_2,#A32080
LS-15336_S85_E1-50,21,Nr5a1_Foxp2_2 C1ql2,#A32080,26,246276,#3DCCAC,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,3,behavior - mating,#179917,2,Nr5a1_Foxp2_2,#A32080
LS-15336_S89_E1-50,21,Nr5a1_Foxp2_2 C1ql2,#A32080,26,246276,#3DCCAC,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,3,behavior - mating,#179917,2,Nr5a1_Foxp2_2,#A32080
LS-15391_S34_E1-50,21,Nr5a1_Foxp2_2 C1ql2,#A32080,10,228208,#FFFF4D,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,2,Nr5a1_Foxp2_2,#A32080
LS-15391_S36_E1-50,21,Nr5a1_Foxp2_2 C1ql2,#A32080,10,228208,#FFFF4D,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,2,Nr5a1_Foxp2_2,#A32080
LS-15391_S46_E1-50,21,Nr5a1_Foxp2_2 C1ql2,#A32080,11,228209,#B9CC1F,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,2,Nr5a1_Foxp2_2,#A32080
LS-15391_S52_E1-50,21,Nr5a1_Foxp2_2 C1ql2,#A32080,11,228209,#B9CC1F,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,2,Nr5a1_Foxp2_2,#A32080
LS-15392_S15_E1-50,21,Nr5a1_Foxp2_2 C1ql2,#A32080,8,228204,#CC9F00,1,N/A,#FF7373,1,F,#FF7373,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,2,Nr5a1_Foxp2_2,#A32080
LS-15393_S15_E1-50,21,Nr5a1_Foxp2_2 C1ql2,#A32080,10,228208,#FFFF4D,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,2,Nr5a1_Foxp2_2,#A32080
LS-15393_S30_E1-50,21,Nr5a1_Foxp2_2 C1ql2,#A32080,11,228209,#B9CC1F,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,2,Nr5a1_Foxp2_2,#A32080
LS-15393_S35_E1-50,21,Nr5a1_Foxp2_2 C1ql2,#A32080,11,228209,#B9CC1F,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,2,Nr5a1_Foxp2_2,#A32080
LS-15393_S74_E1-50,21,Nr5a1_Foxp2_2 C1ql2,#A32080,19,242209,#26FF26,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,2,Nr5a1_Foxp2_2,#A32080
LS-15393_S83_E1-50,21,Nr5a1_Foxp2_2 C1ql2,#A32080,20,242210,#00CC17,1,N/A,#FF7373,1,F,#FF7373,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,2,Nr5a1_Foxp2_2,#A32080
LS-15551_S60_E1-50,21,Nr5a1_Foxp2_2 C1ql2,#A32080,23,242771,#1FCC6C,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,1,behavior - aggression,#FF7373,2,Nr5a1_Foxp2_2,#A32080
LS-15551_S66_E1-50,22,Nr5a1_Foxp2_3,#83297A,23,242771,#1FCC6C,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,1,behavior - aggression,#FF7373,2,Nr5a1_Foxp2_2,#A32080
LS-15551_S76_E1-50,21,Nr5a1_Foxp2_2 C1ql2,#A32080,26,246276,#3DCCAC,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,3,behavior - mating,#179917,2,Nr5a1_Foxp2_2,#A32080
LS-15551_S80_E1-50,21,Nr5a1_Foxp2_2 C1ql2,#A32080,26,246276,#3DCCAC,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,3,behavior - mating,#179917,2,Nr5a1_Foxp2_2,#A32080
SQ-80003_S80_E1-50,21,Nr5a1_Foxp2_2 C1ql2,#A32080,25,246275,#73FFD0,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,3,behavior - mating,#179917,2,Nr5a1_Foxp2_2,#A32080
SQ-80003_S87_E1-50,21,Nr5a1_Foxp2_2 C1ql2,#A32080,25,246275,#73FFD0,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,3,behavior - mating,#179917,2,Nr5a1_Foxp2_2,#A32080
SQ-80008_S81_E1-50,21,Nr5a1_Foxp2_2 C1ql2,#A32080,25,246275,#73FFD0,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,3,behavior - mating,#179917,2,Nr5a1_Foxp2_2,#A32080
SQ-80011_S09_E1-50,21,Nr5a1_Foxp2_2 C1ql2,#A32080,12,235445,#779900,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,4,behavior - no intruder,#00FFFF,2,Nr5a1_Foxp2_2,#A32080
SQ-80012_S37_E1-50,21,Nr5a1_Foxp2_2 C1ql2,#A32080,26,246276,#3DCCAC,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,3,behavior - mating,#179917,2,Nr5a1_Foxp2_2,#A32080
